2023.19.07 15:35:00.559913; Старт испытаний.
2023.19.07 15:35:00.566253; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 15:35:00.691379; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:35:00.923689; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:35:00.940744; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 15:35:01.064704; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:35:01.258802; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:35:01.265784; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 15:35:01.357770; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.19.07 15:35:01.419946; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 15:35:01.513153; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 15:35:01.080000, Flags =  00000000 00001000 answered
2023.19.07 15:35:01.576685; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 15:35:01.668395; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 15:35:01.235000, Flags =  00000000 00001000 answered
2023.19.07 15:35:01.716932; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:01.823953; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:35:01.830816; AzdkServerCommands; request time: 0.11678579999716021
2023.19.07 15:35:01.839880; AzdkServerCommands; Отправка команды АЗДК-1 [id=28], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:01.935463; AzdkServerCommands; Отправка команды АЗДК-1 [id=28], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра, A2=248, Flags =  00000000 00000001 answered
2023.19.07 15:35:01.936463; AzdkServerCommands; request time: 0.10511879999830853
2023.19.07 15:35:01.949043; AzdkServerCommands; Отправка команды АЗДК-1 [id=29], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:02.178423; AzdkServerCommands; request time: 0.24153069999010768
2023.19.07 15:35:02.197356; AzdkServerCommands; Отправка команды АЗДК-1 [id=30], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:02.337597; AzdkServerCommands; request time: 0.15853329999663401
2023.19.07 15:35:02.351693; AzdkServerCommands; Отправка команды АЗДК-1 [id=31], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:02.445092; AzdkServerCommands; Отправка команды АЗДК-1 [id=31], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:35:02.452966; AzdkServerCommands; request time: 0.11451100000704173
2023.19.07 15:35:02.460052; AzdkServerCommands; Отправка команды АЗДК-1 [id=32], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:02.689034; AzdkServerCommands; request time: 0.23564430000260472
2023.19.07 15:35:02.709140; AzdkServerCommands; Отправка команды АЗДК-1 [id=33], P0=8, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:02.814378; AzdkServerCommands; Отправка команды АЗДК-1 [id=33], P0=8, P1=0, A0=8, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:35:02.817380; AzdkServerCommands; request time: 0.12660930000129156
2023.19.07 15:35:02.833335; AzdkServerCommands; Отправка команды АЗДК-1 [id=34], P0=9, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:02.939549; AzdkServerCommands; Отправка команды АЗДК-1 [id=34], P0=9, P1=0, P2=0, P3=0, P4=0, A0=9, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:35:02.942545; AzdkServerCommands; request time: 0.12440619998960756
2023.19.07 15:35:02.955934; AzdkServerCommands; Отправка команды АЗДК-1 [id=35], P0=10, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:03.185940; AzdkServerCommands; request time: 0.24281239999982063
2023.19.07 15:35:03.205188; AzdkServerCommands; Отправка команды АЗДК-1 [id=36], P0=11, P1=0, P2=0, P3=0, P4=0, P5=0, P6=0, P7=0, P8=0, P9=0, P10=0, P11=0, P12=0, P13=0, P14=0, P15=0, P16=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:03.310416; AzdkServerCommands; Отправка команды АЗДК-1 [id=36], P0=11, P1=0, P2=0, P3=0, P4=0, P5=0, P6=0, P7=0, P8=0, P9=0, P10=0, P11=0, P12=0, P13=0, P14=0, P15=0, P16=0, A0=11, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:35:03.311413; AzdkServerCommands; request time: 0.12487890000920743
2023.19.07 15:35:03.329207; AzdkServerCommands; Отправка команды АЗДК-1 [id=37], P0=13, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:03.434039; AzdkServerCommands; Отправка команды АЗДК-1 [id=37], P0=13, P1=0, P2=0, P3=0, P4=0, A0=13, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:35:03.437133; AzdkServerCommands; request time: 0.12533510000503156
2023.19.07 15:35:03.453231; AzdkServerCommands; Отправка команды АЗДК-1 [id=38], P0=16, Flags =  00000000 00000000 sent
2023.19.07 15:35:03.687687; AzdkServerCommands; request time: 0.2500792999926489
2023.19.07 15:35:03.702192; AzdkServerCommands; Отправка команды АЗДК-1 [id=39], P0=17, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:35:03.801436; AzdkServerCommands; Отправка команды АЗДК-1 [id=39], P0=17, P1=0, A0=17, A1='11 00 00 00', Flags =  00000000 00000000 answered
2023.19.07 15:35:03.805335; AzdkServerCommands; request time: 0.11640569999872241
2023.19.07 15:35:03.825327; AzdkServerCommands; Отправка команды АЗДК-1 [id=40], P0=18, Flags =  00000000 00000000 sent
2023.19.07 15:35:03.930057; AzdkServerCommands; Отправка команды АЗДК-1 [id=40], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 00 00 cd ef 34 04 c5 00 e7 07', Flags =  00000000 00000000 answered
2023.19.07 15:35:03.932058; AzdkServerCommands; request time: 0.12637110000650864
2023.19.07 15:35:03.948418; AzdkServerCommands; Отправка команды АЗДК-1 [id=41], P0=19, Flags =  00000000 00000000 sent
2023.19.07 15:35:04.183928; AzdkServerCommands; request time: 0.25131259999761824
2023.19.07 15:35:04.196939; AzdkServerCommands; Отправка команды АЗДК-1 [id=42], P0=70, Flags =  00000000 00000000 sent
2023.19.07 15:35:04.295437; AzdkServerCommands; Отправка команды АЗДК-1 [id=42], P0=70, A0=70, A1=запрещенная команда, A2=244, Flags =  00000000 00000001 answered
2023.19.07 15:35:04.302114; AzdkServerCommands; request time: 0.11694189999252558
2023.19.07 15:35:04.306111; PDSServerCommands; socket was closed
2023.19.07 15:35:04.321200; AzdkServerCommands; socket was closed
2023.19.07 15:35:04.323156; Конец испытаний.
