2023.31.05 16:11:24.5397382023.31.05 16:11:24.539738; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.31.05 16:11:24.7124762023.31.05 16:11:24.712476; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.31.05 16:11:24.9109162023.31.05 16:11:24.910916; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.31.05 16:11:24.9508092023.31.05 16:11:24.950809; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.31.05 16:11:25.1043982023.31.05 16:11:25.104398; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.31.05 16:11:25.3507392023.31.05 16:11:25.349742; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.31.05 16:11:25.4058882023.31.05 16:11:25.405888; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.31.05 16:11:25.4058882023.31.05 16:11:25.405888; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.31.05 16:11:25.5133042023.31.05 16:11:25.513304; PDSServerCommands; angle [id=2], 2023-05-31 16:11:26.187000 answered
2023.31.05 16:11:25.5143022023.31.05 16:11:25.513304; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.31.05 16:11:25.5172942023.31.05 16:11:25.517294; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.31.05 16:11:25.6200192023.31.05 16:11:25.620019; PDSServerCommands; n3 [id=3], 2023-05-31 16:11:26.295000 answered
2023.31.05 16:11:25.7309412023.31.05 16:11:25.730941; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.31.05 16:11:25.7327562023.31.05 16:11:25.732607; AzdkServerCommands; request time: 0.3378522000275552
2023.31.05 16:11:25.7329822023.31.05 16:11:25.732756; AzdkCommand; Id=0, Code=49, b''
2023.31.05 16:11:25.7535212023.31.05 16:11:25.753521; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.31.05 16:11:25.8603492023.31.05 16:11:25.860349; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.31.05 16:11:25.8682962023.31.05 16:11:25.868296; AzdkServerCommands; request time: 0.13528099993709475
2023.31.05 16:11:25.8682962023.31.05 16:11:25.868296; AzdkCommand; Id=1, Code=7 [1, 1, 1], b''
2023.31.05 16:11:25.8772002023.31.05 16:11:25.876517; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.31.05 16:11:26.1375952023.31.05 16:11:26.137595; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.31.05 16:11:26.1425892023.31.05 16:11:26.142589; AzdkServerCommands; request time: 0.27400800003670156
2023.31.05 16:11:26.1425892023.31.05 16:11:26.142589; AzdkCommand; Id=2, Code=7 [0, 0, 0], b''
2023.31.05 16:11:26.1625682023.31.05 16:11:26.162568; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.31.05 16:11:26.3003772023.31.05 16:11:26.300377; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.31.05 16:11:26.3104692023.31.05 16:11:26.310469; AzdkServerCommands; request time: 0.16749100002925843
2023.31.05 16:11:26.3104692023.31.05 16:11:26.310469; AzdkCommand; Id=3, Code=48, b''
2023.31.05 16:11:26.3186612023.31.05 16:11:26.318661; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.31.05 16:11:26.5934782023.31.05 16:11:26.593478; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.31.05 16:11:26.5974952023.31.05 16:11:26.597495; AzdkServerCommands; request time: 0.286609600065276
2023.31.05 16:11:26.5984642023.31.05 16:11:26.597495; AzdkCommand; Id=4, Code=18, answer=00 00 00 00 00 00 00 00 00 00 00 00 32 62 E6 04 93 00 E7 07
2023.31.05 16:11:26.6134282023.31.05 16:11:26.613428; PDSServerCommands; socket was closed
2023.31.05 16:11:26.6293852023.31.05 16:11:26.629385; AzdkServerCommands; socket was closed
