2023.03.07 15:57:26.229465; Старт испытаний.
2023.03.07 15:57:26.239439; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.03.07 15:57:26.421018; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.03.07 15:57:26.619531; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.03.07 15:57:26.659768; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.03.07 15:57:26.809075; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.03.07 15:57:27.038922; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.03.07 15:57:27.059185; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 sent
2023.03.07 15:57:27.168755; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 answered
2023.03.07 15:57:27.199207; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49 sent
2023.03.07 15:57:27.323427; AzdkServerCommands; request time: 0.1260653999634087
2023.03.07 15:57:27.324358; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.03.07 15:57:27.433488; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-03 15:57:25.506000 answered
2023.03.07 15:57:27.482417; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.03.07 15:57:27.743688; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-03 15:57:25.666000 answered
2023.03.07 15:57:27.793361; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1 sent
2023.03.07 15:57:27.925604; AzdkServerCommands; request time: 0.14644020004197955
2023.03.07 15:57:27.933617; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=48 sent
2023.03.07 15:57:28.055168; AzdkServerCommands; request time: 0.12837199994828552
2023.03.07 15:57:28.059090; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=18 sent
2023.03.07 15:57:28.194242; AzdkServerCommands; request time: 0.13846119993831962
2023.03.07 15:57:28.213484; PDSServerCommands; socket was closed
2023.03.07 15:57:28.229502; AzdkServerCommands; socket was closed
2023.03.07 15:57:28.229502; Конец испытаний.
