2023.18.07 19:48:39.799419; Старт испытаний.
2023.18.07 19:48:39.803764; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.18.07 19:48:39.952029; AzdkServerCommands; Поименовать соединение [id=8], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 19:48:40.125070; AzdkServerCommands; Поименовать соединение [id=8], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 19:48:40.143117; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.18.07 19:48:40.262319; PDSServerCommands; Поименовать соединение [id=9], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 19:48:40.465441; PDSServerCommands; Поименовать соединение [id=9], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 19:48:40.510908; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.18.07 19:48:40.602427; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.18.07 19:48:40.667393; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.18.07 19:48:40.759553; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-18 19:48:41.095000, Flags =  00000000 00001000 answered
2023.18.07 19:48:40.807837; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.18.07 19:48:40.897012; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-18 19:48:41.234000, Flags =  00000000 00001000 answered
2023.18.07 19:48:40.962587; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 19:48:41.056718; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.18.07 19:48:41.061775; AzdkServerCommands; request time: 0.10527540000009594
2023.18.07 19:48:41.071507; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 19:48:41.307368; AzdkServerCommands; request time: 0.24390130000006138
2023.18.07 19:48:41.319255; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 19:48:41.436816; AzdkServerCommands; request time: 0.12764350000009017
2023.18.07 19:48:41.457787; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 19:48:41.566220; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=32, P1=0, P2=0, P3=0, P4=0, A0=32, A1='00 00', Flags =  00000000 00000000 answered
2023.18.07 19:48:41.574338; AzdkServerCommands; request time: 0.1358656999999539
2023.18.07 19:48:41.581565; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 19:48:41.816407; AzdkServerCommands; request time: 0.2405833000000257
