2023.03.07 17:53:46.942241; Старт испытаний.
2023.03.07 17:53:46.952195; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.03.07 17:53:47.149828; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.03.07 17:53:47.333967; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.03.07 17:53:47.337957; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.03.07 17:53:47.492068; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.03.07 17:53:47.740082; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.03.07 17:53:47.786210; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 sent
2023.03.07 17:53:47.907970; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 answered
2023.03.07 17:53:47.942128; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49 sent
2023.03.07 17:53:48.206958; AzdkServerCommands; request time: 0.27502760000061244
2023.03.07 17:53:48.221206; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.03.07 17:53:48.329845; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-03 17:53:46.452000 answered
2023.03.07 17:53:48.364481; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.03.07 17:53:48.621588; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-03 17:53:46.595000 answered
2023.03.07 17:53:48.672367; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1 sent
2023.03.07 17:53:48.811574; AzdkServerCommands; request time: 0.14809750008862466
2023.03.07 17:53:48.828493; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=48 sent
2023.03.07 17:53:48.951139; AzdkServerCommands; request time: 0.13761560001876205
2023.03.07 17:53:48.969381; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=18 sent
2023.03.07 17:53:49.097739; AzdkServerCommands; request time: 0.14601869997568429
2023.03.07 17:53:49.108741; PDSServerCommands; socket was closed
2023.03.07 17:53:49.123749; AzdkServerCommands; socket was closed
2023.03.07 17:53:49.123749; Конец испытаний.
