2023.31.05 15:34:15.2598652023.31.05 15:34:15.259865; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.31.05 15:34:15.4314342023.31.05 15:34:15.431434; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.31.05 15:34:15.6321542023.31.05 15:34:15.632154; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.31.05 15:34:15.7697852023.31.05 15:34:15.769785; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.31.05 15:34:15.9672592023.31.05 15:34:15.967259; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.31.05 15:34:16.1657262023.31.05 15:34:16.165726; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.31.05 15:34:16.3163232023.31.05 15:34:16.316323; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.31.05 15:34:16.3172932023.31.05 15:34:16.316323; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.31.05 15:34:16.4230102023.31.05 15:34:16.422047; PDSServerCommands; angle [id=2], 2023-05-31 15:34:17.096000 answered
2023.31.05 15:34:16.4230102023.31.05 15:34:16.423010; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.31.05 15:34:16.4230102023.31.05 15:34:16.423010; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.31.05 15:34:16.5566522023.31.05 15:34:16.556652; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.31.05 15:34:16.5586472023.31.05 15:34:16.558647; AzdkServerCommands; request time: 0.2521724000107497
2023.31.05 15:34:16.5586472023.31.05 15:34:16.558647; AzdkCommand; Id=0, Code=49, b''
2023.31.05 15:34:16.5716122023.31.05 15:34:16.571612; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.31.05 15:34:16.8338892023.31.05 15:34:16.833889; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.31.05 15:34:16.8419582023.31.05 15:34:16.841958; AzdkServerCommands; request time: 0.2830511999782175
2023.31.05 15:34:16.8419582023.31.05 15:34:16.841958; AzdkCommand; Id=1, Code=7 [1, 1, 1], b''
2023.31.05 15:34:16.8564982023.31.05 15:34:16.856498; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.31.05 15:34:16.9641662023.31.05 15:34:16.963157; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.31.05 15:34:16.9701822023.31.05 15:34:16.970182; AzdkServerCommands; request time: 0.12791570008266717
2023.31.05 15:34:16.9711522023.31.05 15:34:16.970182; AzdkCommand; Id=2, Code=7 [0, 0, 0], b''
2023.31.05 15:34:16.9831992023.31.05 15:34:16.982234; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.31.05 15:34:17.0887602023.31.05 15:34:17.088760; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.31.05 15:34:17.0897572023.31.05 15:34:17.089757; AzdkServerCommands; request time: 0.11825010005850345
2023.31.05 15:34:17.0897572023.31.05 15:34:17.089757; AzdkCommand; Id=3, Code=48, b''
2023.31.05 15:34:17.1096772023.31.05 15:34:17.109677; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.31.05 15:34:17.4044332023.31.05 15:34:17.404433; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.31.05 15:34:17.4114602023.31.05 15:34:17.411460; AzdkServerCommands; request time: 0.3213615999557078
2023.31.05 15:34:17.4159992023.31.05 15:34:17.412442; AzdkCommand; Id=4, Code=18, answer=00 00 00 00 00 00 00 00 00 00 00 00 32 62 E6 04 93 00 E7 07
2023.31.05 15:34:17.4192012023.31.05 15:34:17.419201; PDSServerCommands; socket was closed
2023.31.05 15:34:17.4352322023.31.05 15:34:17.434235; AzdkServerCommands; socket was closed
