2023.17.07 17:13:47.508988; Старт испытаний.
2023.17.07 17:13:47.513975; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 17:13:47.615668; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 17:13:47.808741; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 17:13:47.815719; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 17:13:47.923077; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 17:13:48.143488; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 17:13:48.172406; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 17:13:48.366530; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 17:13:48.419548; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 17:13:48.509311; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 17:13:49.436000 answered
2023.17.07 17:13:48.573141; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 17:13:48.782544; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 17:13:49.588000 answered
2023.17.07 17:13:48.822934; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 17:13:48.944900; AzdkServerCommands; request time: 0.13068719999864697
2023.17.07 17:13:48.963616; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.17.07 17:13:49.070787; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 66 66 dd 5d 22 04 c1 00 e7 07' answered
2023.17.07 17:13:49.075811; AzdkServerCommands; request time: 0.12888079998083413
2023.17.07 17:13:49.087770; PDSServerCommands; socket was closed
2023.17.07 17:13:49.103728; AzdkServerCommands; socket was closed
2023.17.07 17:13:49.104697; Конец испытаний.
