2023.17.07 14:08:20.471231; Старт испытаний.
2023.17.07 14:08:20.476220; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 14:08:20.574596; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 14:08:20.756787; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 14:08:20.776305; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 14:08:20.886547; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 14:08:21.086461; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 14:08:21.132814; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 14:08:21.221604; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 14:08:21.285611; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 14:08:21.680230; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 14:08:22.229000 answered
2023.17.07 14:08:21.733994; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 14:08:21.823077; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 14:08:22.677000 answered
2023.17.07 14:08:21.887113; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 14:08:21.978674; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182, A0=7, A1='' answered
2023.17.07 14:08:21.988054; AzdkServerCommands; request time: 0.10589509998681024
2023.17.07 14:08:21.996652; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.17.07 14:08:22.091684; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 66 66 dd 5d 22 04 c1 00 e7 07' answered
2023.17.07 14:08:22.094676; AzdkServerCommands; request time: 0.10631669999565929
2023.17.07 14:08:22.104297; PDSServerCommands; socket was closed
2023.17.07 14:08:22.119727; AzdkServerCommands; socket was closed
2023.17.07 14:08:22.119727; Конец испытаний.
