2023.17.07 19:41:14.076384; Старт испытаний.
2023.17.07 19:41:14.082368; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 19:41:14.188527; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.17.07 19:41:14.361706; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.17.07 19:41:14.383643; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 19:41:14.483338; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.17.07 19:41:14.692778; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.17.07 19:41:14.747274; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.17.07 19:41:14.888028; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.17.07 19:41:14.976790; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-17 19:41:15.960000, Flags =  00000000 00001000 answered
2023.17.07 19:41:15.040529; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.17.07 19:41:15.195759; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.17.07 19:41:15.299381; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.17.07 19:41:15.307866; AzdkServerCommands; request time: 0.11896340001840144
2023.17.07 19:41:15.319831; AzdkServerCommands; Отправка команды АЗДК-1 [id=28], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.17.07 19:41:15.546319; AzdkServerCommands; request time: 0.23807140003191307
