2023.31.05 15:36:26.2215342023.31.05 15:36:26.221534; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.31.05 15:36:26.4150802023.31.05 15:36:26.415080; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.31.05 15:36:26.6234112023.31.05 15:36:26.623411; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.31.05 15:36:26.7510542023.31.05 15:36:26.751054; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.31.05 15:36:26.9005402023.31.05 15:36:26.900540; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.31.05 15:36:27.1334332023.31.05 15:36:27.133303; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.31.05 15:36:27.2453692023.31.05 15:36:27.245369; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.31.05 15:36:27.2453692023.31.05 15:36:27.245369; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.31.05 15:36:27.3510572023.31.05 15:36:27.351057; PDSServerCommands; angle [id=2], 2023-05-31 15:36:28.025000 answered
2023.31.05 15:36:27.3510572023.31.05 15:36:27.351057; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.31.05 15:36:27.3547902023.31.05 15:36:27.354790; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.31.05 15:36:27.6456702023.31.05 15:36:27.645508; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.31.05 15:36:27.6481302023.31.05 15:36:27.648130; AzdkServerCommands; request time: 0.4101430999580771
2023.31.05 15:36:27.6481302023.31.05 15:36:27.648130; AzdkCommand; Id=0, Code=49, b''
2023.31.05 15:36:27.6660392023.31.05 15:36:27.666039; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.31.05 15:36:27.7720552023.31.05 15:36:27.772055; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.31.05 15:36:27.7790362023.31.05 15:36:27.779036; AzdkServerCommands; request time: 0.13049830007366836
2023.31.05 15:36:27.7790362023.31.05 15:36:27.779036; AzdkCommand; Id=1, Code=7 [1, 1, 1], b''
2023.31.05 15:36:27.7929972023.31.05 15:36:27.792997; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.31.05 15:36:28.0559862023.31.05 15:36:28.055162; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.31.05 15:36:28.0570262023.31.05 15:36:28.055986; AzdkServerCommands; request time: 0.2764376000268385
2023.31.05 15:36:28.0570262023.31.05 15:36:28.057026; AzdkCommand; Id=2, Code=7 [0, 0, 0], b''
2023.31.05 15:36:28.0731302023.31.05 15:36:28.073130; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.31.05 15:36:28.3637392023.31.05 15:36:28.363739; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.31.05 15:36:28.3738242023.31.05 15:36:28.373824; AzdkServerCommands; request time: 0.31567649997305125
2023.31.05 15:36:28.3738242023.31.05 15:36:28.373824; AzdkCommand; Id=3, Code=48, b''
2023.31.05 15:36:28.3856532023.31.05 15:36:28.385653; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.31.05 15:36:28.4911752023.31.05 15:36:28.491175; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.31.05 15:36:28.4921732023.31.05 15:36:28.492173; AzdkServerCommands; request time: 0.11804930004291236
2023.31.05 15:36:28.4921732023.31.05 15:36:28.492173; AzdkCommand; Id=4, Code=18, answer=00 00 00 00 00 00 00 00 00 00 00 00 32 62 E6 04 93 00 E7 07
2023.31.05 15:36:28.4951672023.31.05 15:36:28.495167; PDSServerCommands; socket was closed
2023.31.05 15:36:28.5121732023.31.05 15:36:28.510180; AzdkServerCommands; socket was closed
