2023.02.07 18:58:13.107147; Старт испытаний.
2023.02.07 18:59:34.874353; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.02.07 18:59:35.025100; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.02.07 18:59:35.185104; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.02.07 18:59:35.212483; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.02.07 18:59:35.367006; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.02.07 18:59:35.520218; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.02.07 18:59:35.554656; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 sent
2023.02.07 18:59:35.708971; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.02.07 18:59:35.800531; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-02 18:59:34.670000 answered
2023.02.07 18:59:35.814209; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.02.07 18:59:35.969479; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49 sent
2023.02.07 18:59:36.072780; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49, A0=49, A1='' answered
2023.02.07 18:59:36.073784; AzdkServerCommands; request time: 0.11692799994489178
2023.02.07 18:59:36.093971; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1 sent
2023.02.07 18:59:36.346512; AzdkServerCommands; request time: 0.27118460001656786
2023.02.07 18:59:36.358646; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=48 sent
2023.02.07 18:59:36.472714; AzdkServerCommands; request time: 0.1252659999881871
2023.02.07 18:59:36.483003; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=18 sent
2023.02.07 18:59:36.715921; AzdkServerCommands; request time: 0.2424782000016421
2023.02.07 18:59:36.716921; PDSServerCommands; socket was closed
2023.02.07 18:59:36.733046; AzdkServerCommands; socket was closed
2023.02.07 18:59:36.733997; Конец испытаний.
