2023.13.07 22:16:44.950670; Старт испытаний.
2023.13.07 22:16:44.955399; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.13.07 22:16:45.060466; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.13.07 22:16:45.230517; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.13.07 22:16:45.246475; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.13.07 22:16:45.371146; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.13.07 22:16:45.563871; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.13.07 22:16:45.618756; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.13.07 22:16:45.783277; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.13.07 22:16:45.818181; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.13.07 22:16:45.905885; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-13 22:16:47.068000 answered
2023.13.07 22:16:45.976695; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.13.07 22:16:46.218082; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-13 22:16:47.238000 answered
2023.13.07 22:16:46.226033; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.13.07 22:16:46.393936; AzdkServerCommands; request time: 0.17439500000909902
2023.13.07 22:16:46.413879; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.13.07 22:16:46.515607; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 66 66 dd 5d 22 04 c1 00 e7 07' answered
2023.13.07 22:16:46.525584; AzdkServerCommands; request time: 0.131124000006821
2023.13.07 22:16:46.538550; PDSServerCommands; socket was closed
2023.13.07 22:16:46.553510; AzdkServerCommands; socket was closed
2023.13.07 22:16:46.553745; Конец испытаний.
