2023.31.05 15:38:06.3372312023.31.05 15:38:06.337231; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.31.05 15:38:06.4888292023.31.05 15:38:06.488829; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.31.05 15:38:06.7002642023.31.05 15:38:06.700264; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.31.05 15:38:06.8279222023.31.05 15:38:06.827922; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.31.05 15:38:06.9605682023.31.05 15:38:06.960568; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.31.05 15:38:07.2248612023.31.05 15:38:07.223863; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.31.05 15:38:07.3565042023.31.05 15:38:07.356504; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.31.05 15:38:07.3565042023.31.05 15:38:07.356504; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.31.05 15:38:07.4612242023.31.05 15:38:07.461224; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.31.05 15:38:07.4612242023.31.05 15:38:07.461224; PDSServerCommands; angle [id=2], 2023-05-31 15:38:08.136000 answered
2023.31.05 15:38:07.4612242023.31.05 15:38:07.461224; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.31.05 15:38:07.5669722023.31.05 15:38:07.566972; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.31.05 15:38:07.5699642023.31.05 15:38:07.569964; AzdkServerCommands; request time: 0.21927190001588315
2023.31.05 15:38:07.5699642023.31.05 15:38:07.569964; AzdkCommand; Id=0, Code=49, b''
2023.31.05 15:38:07.5769742023.31.05 15:38:07.576974; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.31.05 15:38:07.6822272023.31.05 15:38:07.682227; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.31.05 15:38:07.6902372023.31.05 15:38:07.690237; AzdkServerCommands; request time: 0.11996150005143136
2023.31.05 15:38:07.6902372023.31.05 15:38:07.690237; AzdkCommand; Id=1, Code=7 [1, 1, 1], b''
2023.31.05 15:38:07.7022032023.31.05 15:38:07.702203; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.31.05 15:38:07.8084312023.31.05 15:38:07.807461; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.31.05 15:38:07.8104542023.31.05 15:38:07.810454; AzdkServerCommands; request time: 0.11974330001976341
2023.31.05 15:38:07.8110872023.31.05 15:38:07.810454; AzdkCommand; Id=2, Code=7 [0, 0, 0], b''
2023.31.05 15:38:07.8260772023.31.05 15:38:07.826077; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.31.05 15:38:08.0869172023.31.05 15:38:08.086917; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.31.05 15:38:08.0958932023.31.05 15:38:08.095893; AzdkServerCommands; request time: 0.28468080004677176
2023.31.05 15:38:08.0958932023.31.05 15:38:08.095893; AzdkCommand; Id=3, Code=48, b''
2023.31.05 15:38:08.1098552023.31.05 15:38:08.109855; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.31.05 15:38:08.2315602023.31.05 15:38:08.230565; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.31.05 15:38:08.2385492023.31.05 15:38:08.238549; AzdkServerCommands; request time: 0.14215940004214644
2023.31.05 15:38:08.2385492023.31.05 15:38:08.238549; AzdkCommand; Id=4, Code=18, answer=00 00 00 00 00 00 00 00 00 00 00 00 32 62 E6 04 93 00 E7 07
2023.31.05 15:38:08.2535192023.31.05 15:38:08.252506; PDSServerCommands; socket was closed
2023.31.05 15:38:08.2684362023.31.05 15:38:08.268436; AzdkServerCommands; socket was closed
