2023.17.07 14:06:57.425991; Старт испытаний.
2023.17.07 14:06:57.429981; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 14:06:57.542444; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 14:06:57.733832; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 14:06:57.739989; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 14:06:57.836507; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 14:06:58.055122; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 14:06:58.100750; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 14:06:58.189695; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 14:06:58.239602; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 14:06:58.327121; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 14:06:59.182000 answered
2023.17.07 14:06:58.394744; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 14:06:58.603718; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 14:06:59.337000 answered
2023.17.07 14:06:58.656067; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 14:06:58.782142; AzdkServerCommands; request time: 0.1393837000359781
2023.17.07 14:06:58.795596; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.17.07 14:06:58.884992; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 66 66 dd 5d 22 04 c1 00 e7 07' answered
2023.17.07 14:06:58.887410; AzdkServerCommands; request time: 0.10464020003564656
2023.17.07 14:06:58.887930; PDSServerCommands; socket was closed
2023.17.07 14:06:58.903322; AzdkServerCommands; socket was closed
2023.17.07 14:06:58.903322; Конец испытаний.
