2023.02.07 19:45:59.484954; Старт испытаний.
2023.02.07 19:45:59.493793; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.02.07 19:45:59.606041; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.02.07 19:45:59.777318; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.02.07 19:45:59.800352; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.02.07 19:45:59.915056; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.02.07 19:46:00.108137; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.02.07 19:46:00.161826; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.02.07 19:46:00.253367; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.02.07 19:46:00.306403; PDSServerCommands; angle [id=2], P0={  1.000000,   0.000000,   0.000000} sent
2023.02.07 19:46:00.392797; PDSServerCommands; angle [id=2], P0={  1.000000,   0.000000,   0.000000}, Texec=2023-07-02 19:45:59.287000 answered
2023.02.07 19:46:00.458634; PDSServerCommands; n3 [id=3], P0={ 1.000000,  0.500000,  0.500000,  0.500000} sent
2023.02.07 19:46:00.546691; PDSServerCommands; n3 [id=3], P0={ 1.000000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-02 19:45:59.440000 answered
2023.02.07 19:46:00.616224; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=1, P2=1, P3=107374182 sent
2023.02.07 19:46:00.713888; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=1, P2=1, P3=107374182, A0=7, A1='' answered
2023.02.07 19:46:00.720958; AzdkServerCommands; request time: 0.1139351999736391
2023.02.07 19:46:00.737777; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.02.07 19:46:00.985622; AzdkServerCommands; request time: 0.262437500001397
2023.02.07 19:46:01.001571; PDSServerCommands; socket was closed
2023.02.07 19:46:01.016410; AzdkServerCommands; socket was closed
2023.02.07 19:46:01.016410; Конец испытаний.
