2023.03.07 18:42:57.794667; Старт испытаний.
2023.03.07 18:42:57.805638; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.03.07 18:42:57.986462; AzdkServerCommands; Поименовать соединение [id=22], P0=AzdkOdsTestApp sent
2023.03.07 18:42:58.186956; AzdkServerCommands; Поименовать соединение [id=22], P0=AzdkOdsTestApp answered
2023.03.07 18:42:58.226305; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.03.07 18:42:58.360275; PDSServerCommands; Поименовать соединение [id=23], P0=AzdkOdsTestApp sent
2023.03.07 18:42:58.590430; PDSServerCommands; Поименовать соединение [id=23], P0=AzdkOdsTestApp answered
2023.03.07 18:42:58.609520; AzdkServerCommands; Изменение шаблона имени файла журнала [id=19], P0=azdk2333.test1, P1=7 sent
2023.03.07 18:42:58.720527; AzdkServerCommands; Изменение шаблона имени файла журнала [id=19], P0=azdk2333.test1, P1=7 answered
2023.03.07 18:42:58.765261; AzdkServerCommands; Отправка команды АЗДК-1 [id=24], P0=49 sent
2023.03.07 18:42:58.890479; AzdkServerCommands; request time: 0.14022950001526624
2023.03.07 18:42:58.905401; PDSServerCommands; Установить ориентацию (GCRS) [id=20], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.03.07 18:42:59.014941; PDSServerCommands; Установить ориентацию (GCRS) [id=20], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-03 18:42:57.157000 answered
2023.03.07 18:42:59.052327; PDSServerCommands; Установить угловую скорость (GCRS) [id=21], P0={  0.500000,   1.000000,   1.000000} sent
2023.03.07 18:42:59.304491; PDSServerCommands; Установить угловую скорость (GCRS) [id=21], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-03 18:42:57.303000 answered
2023.03.07 18:42:59.357387; AzdkServerCommands; Отправка команды АЗДК-1 [id=25], P0=7, P1=1, P2=1, P3=1 sent
2023.03.07 18:42:59.487349; AzdkServerCommands; request time: 0.14075030002277344
2023.03.07 18:42:59.511325; AzdkServerCommands; Отправка команды АЗДК-1 [id=26], P0=48 sent
2023.03.07 18:42:59.639167; AzdkServerCommands; request time: 0.15127689996734262
2023.03.07 18:42:59.652166; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=18 sent
2023.03.07 18:42:59.786273; AzdkServerCommands; request time: 0.146567799965851
2023.03.07 18:42:59.791195; PDSServerCommands; socket was closed
2023.03.07 18:42:59.806159; AzdkServerCommands; socket was closed
2023.03.07 18:42:59.807137; Конец испытаний.
