2023.17.07 14:08:44.869310; Старт испытаний.
2023.17.07 14:08:44.874032; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 14:08:44.970958; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 14:08:45.142222; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 14:08:45.173179; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 14:08:45.296637; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 14:08:45.489399; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 14:08:45.497969; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 14:08:45.586533; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 14:08:45.652499; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 14:08:45.739854; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 14:08:46.595000 answered
2023.17.07 14:08:45.806656; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 14:08:46.014225; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 14:08:46.750000 answered
2023.17.07 14:08:46.054822; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 14:08:46.148237; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182, A0=7, A1='' answered
2023.17.07 14:08:46.155864; AzdkServerCommands; request time: 0.10561600001528859
2023.17.07 14:08:46.162556; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.17.07 14:08:46.282090; AzdkServerCommands; request time: 0.1258998999837786
2023.17.07 14:08:46.287072; PDSServerCommands; socket was closed
2023.17.07 14:08:46.302334; AzdkServerCommands; socket was closed
2023.17.07 14:08:46.302334; Конец испытаний.
