2023.18.07 23:09:59.833790; Старт испытаний.
2023.18.07 23:09:59.839774; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.18.07 23:09:59.963915; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 23:10:00.135164; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 23:10:00.160485; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.18.07 23:10:00.273254; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 23:10:00.470467; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 23:10:00.522447; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.18.07 23:10:00.676805; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.18.07 23:10:00.764812; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-18 23:09:59.878000, Flags =  00000000 00001000 answered
2023.18.07 23:10:00.829791; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.18.07 23:10:00.918499; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-18 23:10:00.031000, Flags =  00000000 00001000 answered
2023.18.07 23:10:00.983889; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 23:10:01.079975; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.18.07 23:10:01.089152; AzdkServerCommands; request time: 0.11827730000004522
2023.18.07 23:10:01.092125; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 23:10:01.322056; AzdkServerCommands; request time: 0.23109939999994822
2023.18.07 23:10:01.338124; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 23:10:01.428084; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.18.07 23:10:01.429123; AzdkServerCommands; request time: 0.10551630000009027
2023.18.07 23:10:01.436454; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 23:10:01.549512; AzdkServerCommands; request time: 0.11817429999973683
2023.18.07 23:10:01.556492; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 23:10:01.788467; AzdkServerCommands; request time: 0.23672719999922265
2023.18.07 23:10:01.802568; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 23:10:01.906310; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, A0=7, A1='', Flags =  00000000 00000000 answered
2023.18.07 23:10:01.908368; AzdkServerCommands; request time: 0.11823749999894062
2023.18.07 23:10:01.927412; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=8, P1=0, Flags =  00000000 00000000 sent
