2023.31.05 15:35:59.5375402023.31.05 15:35:59.537540; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.31.05 15:35:59.7041232023.31.05 15:35:59.704123; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.31.05 15:35:59.9214072023.31.05 15:35:59.921407; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.31.05 15:36:00.0431102023.31.05 15:36:00.043110; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.31.05 15:36:00.2098182023.31.05 15:36:00.209818; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.31.05 15:36:00.4383082023.31.05 15:36:00.437310; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.31.05 15:36:00.5542162023.31.05 15:36:00.554216; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.31.05 15:36:00.5542162023.31.05 15:36:00.554216; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.31.05 15:36:00.6589412023.31.05 15:36:00.658941; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.31.05 15:36:00.6658892023.31.05 15:36:00.665889; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.31.05 15:36:00.7788582023.31.05 15:36:00.778858; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.31.05 15:36:00.7898562023.31.05 15:36:00.789856; AzdkServerCommands; request time: 0.24043710005935282
2023.31.05 15:36:00.7898562023.31.05 15:36:00.789856; AzdkCommand; Id=0, Code=49, b''
2023.31.05 15:36:00.7918242023.31.05 15:36:00.791824; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.31.05 15:36:01.0547162023.31.05 15:36:01.054716; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.31.05 15:36:01.0630172023.31.05 15:36:01.063017; AzdkServerCommands; request time: 0.2728209999622777
2023.31.05 15:36:01.0630172023.31.05 15:36:01.063017; AzdkCommand; Id=1, Code=7 [1, 1, 1], b''
2023.31.05 15:36:01.0739522023.31.05 15:36:01.073952; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.31.05 15:36:01.1826912023.31.05 15:36:01.182691; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.31.05 15:36:01.1836892023.31.05 15:36:01.183689; AzdkServerCommands; request time: 0.1202589999884367
2023.31.05 15:36:01.1836892023.31.05 15:36:01.183689; AzdkCommand; Id=2, Code=7 [0, 0, 0], b''
2023.31.05 15:36:01.2016682023.31.05 15:36:01.201668; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.31.05 15:36:01.3073582023.31.05 15:36:01.307358; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.31.05 15:36:01.3153372023.31.05 15:36:01.315337; AzdkServerCommands; request time: 0.13125510001555085
2023.31.05 15:36:01.3153372023.31.05 15:36:01.315337; AzdkCommand; Id=3, Code=48, b''
2023.31.05 15:36:01.3283022023.31.05 15:36:01.328302; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.31.05 15:36:01.5866692023.31.05 15:36:01.586669; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.31.05 15:36:01.5956452023.31.05 15:36:01.595645; AzdkServerCommands; request time: 0.2799116000533104
2023.31.05 15:36:01.5966472023.31.05 15:36:01.595645; AzdkCommand; Id=4, Code=18, answer=00 00 00 00 00 00 00 00 00 00 00 00 32 62 E6 04 93 00 E7 07
2023.31.05 15:36:01.6117942023.31.05 15:36:01.611574; PDSServerCommands; socket was closed
2023.31.05 15:36:01.6285292023.31.05 15:36:01.627531; AzdkServerCommands; socket was closed
