2023.17.07 16:56:17.794300; Старт испытаний.
2023.17.07 16:56:17.799287; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 16:56:17.899525; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 16:56:18.072957; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 16:56:18.100404; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 16:56:18.223521; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 16:56:18.415782; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 16:56:18.470632; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 16:56:18.562390; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 16:56:18.624221; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 16:56:19.048293; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 16:56:19.656000 answered
2023.17.07 16:56:19.074224; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 16:56:19.164174; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 16:56:20.083000 answered
2023.17.07 16:56:19.231218; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 16:56:19.321217; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182, A0=7, A1='' answered
2023.17.07 16:56:19.331194; AzdkServerCommands; request time: 0.10800080001354218
2023.17.07 16:56:19.341167; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.17.07 16:56:19.571071; AzdkServerCommands; request time: 0.2394895000034012
2023.17.07 16:56:19.574059; PDSServerCommands; socket was closed
2023.17.07 16:56:19.588880; AzdkServerCommands; socket was closed
2023.17.07 16:56:19.589878; Конец испытаний.
