2023.13.07 22:14:34.843914; Старт испытаний.
2023.13.07 22:14:34.845910; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.13.07 22:14:34.959641; AzdkServerCommands; Поименовать соединение [id=11], P0=AzdkOdsTestApp sent
2023.13.07 22:14:35.129188; AzdkServerCommands; Поименовать соединение [id=11], P0=AzdkOdsTestApp answered
2023.13.07 22:14:35.148141; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.13.07 22:14:35.271807; PDSServerCommands; Поименовать соединение [id=12], P0=AzdkOdsTestApp sent
2023.13.07 22:14:35.463295; PDSServerCommands; Поименовать соединение [id=12], P0=AzdkOdsTestApp answered
2023.13.07 22:14:35.518152; AzdkServerCommands; n1 [id=8], P0=azdk2309.test1, P1=7 sent
2023.13.07 22:14:35.606914; AzdkServerCommands; n1 [id=8], P0=azdk2309.test1, P1=7 answered
2023.13.07 22:14:35.672030; PDSServerCommands; Установить ориентацию (GCRS) [id=9], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.13.07 22:14:35.761786; PDSServerCommands; Установить ориентацию (GCRS) [id=9], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-13 22:14:36.921000 answered
2023.13.07 22:14:35.828611; PDSServerCommands; Установить угловую скорость (GCRS) [id=10], P0={  0.500000,   1.000000,   1.000000} sent
2023.13.07 22:14:35.916372; PDSServerCommands; Установить угловую скорость (GCRS) [id=10], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-13 22:14:37.077000 answered
2023.13.07 22:14:35.971226; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=7, P1=0, P2=0, P3=107374182 sent
2023.13.07 22:14:36.075945; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=7, P1=0, P2=0, P3=107374182, A0=7, A1='' answered
2023.13.07 22:14:36.086916; AzdkServerCommands; request time: 0.12058339998475276
2023.13.07 22:14:36.096889; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=18 sent
2023.13.07 22:14:36.200785; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 66 66 dd 5d 22 04 c1 00 e7 07' answered
2023.13.07 22:14:36.206783; AzdkServerCommands; request time: 0.11975680000614375
2023.13.07 22:14:36.222701; PDSServerCommands; socket was closed
2023.13.07 22:14:36.237661; AzdkServerCommands; socket was closed
2023.13.07 22:14:36.237661; Конец испытаний.
