2023.18.07 20:22:44.584374; Старт испытаний.
2023.18.07 20:22:44.588876; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.18.07 20:22:44.733947; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 20:22:45.094875; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 20:22:45.132650; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.18.07 20:22:45.265336; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 20:22:45.866001; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 20:22:45.917285; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.18.07 20:22:46.015192; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.18.07 20:22:46.075123; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.18.07 20:22:46.170122; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-18 20:22:46.520000, Flags =  00000000 00001000 answered
2023.18.07 20:22:46.229683; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.18.07 20:22:46.324146; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-18 20:22:46.675000, Flags =  00000000 00001000 answered
2023.18.07 20:22:46.372799; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 20:22:46.570073; AzdkServerCommands; request time: 0.19991320000008272
2023.18.07 20:22:46.587603; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 20:22:46.705599; AzdkServerCommands; request time: 0.13488009999991846
2023.18.07 20:22:46.712592; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 20:22:46.812955; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.18.07 20:22:46.820654; AzdkServerCommands; request time: 0.11337640000010651
2023.18.07 20:22:46.834733; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 20:22:47.114931; AzdkServerCommands; request time: 0.29380429999991975
2023.18.07 20:22:47.127906; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 20:22:47.243909; AzdkServerCommands; request time: 0.12762620000012248
2023.18.07 20:22:47.267691; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 20:22:47.427925; AzdkServerCommands; request time: 0.18202549999978146
