2023.31.05 18:22:43.366601; Старт испытаний.
2023.31.05 18:22:43.624997; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.31.05 18:22:43.787695; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.31.05 18:22:43.987015; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.31.05 18:22:44.027085; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.31.05 18:22:44.270386; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.31.05 18:22:44.452396; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.31.05 18:22:44.472240; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.31.05 18:22:44.472240; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.31.05 18:22:44.580552; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.31.05 18:22:44.580552; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.31.05 18:22:44.686474; PDSServerCommands; n3 [id=3], 2023-05-31 18:22:45.374000 answered
2023.31.05 18:22:44.686474; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.31.05 18:22:44.687239; AzdkServerCommands; request time: 0.22922670003026724
2023.31.05 18:22:44.704145; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.31.05 18:22:44.810391; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.31.05 18:22:44.811195; AzdkServerCommands; request time: 0.12370140000712126
2023.31.05 18:22:44.829006; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.31.05 18:22:45.090691; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.31.05 18:22:45.093500; AzdkServerCommands; request time: 0.28210429998580366
2023.31.05 18:22:45.109147; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.31.05 18:22:45.219512; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.31.05 18:22:45.220514; AzdkServerCommands; request time: 0.1268290999578312
2023.31.05 18:22:45.234580; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.31.05 18:22:45.362060; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.31.05 18:22:45.366158; AzdkServerCommands; request time: 0.14546490006614476
2023.31.05 18:22:45.374495; PDSServerCommands; socket was closed
2023.31.05 18:22:45.389689; AzdkServerCommands; socket was closed
2023.31.05 18:22:45.389689; Конец испытаний.
