2023.17.07 19:36:38.165393; Старт испытаний.
2023.17.07 19:36:38.170379; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 19:36:38.291364; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.17.07 19:36:38.465581; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.17.07 19:36:38.483529; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 19:36:38.602707; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.17.07 19:36:38.811652; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.17.07 19:36:38.834595; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.17.07 19:36:38.924500; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.17.07 19:36:38.988329; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.17.07 19:36:39.078723; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-17 19:36:40.059000, Flags =  00000000 00001000 answered
2023.17.07 19:36:39.141419; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.17.07 19:36:39.231750; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-17 19:36:40.212000, Flags =  00000000 00001000 answered
2023.17.07 19:36:39.296211; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:39.397602; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.17.07 19:36:39.399601; AzdkServerCommands; request time: 0.10908560000825673
2023.17.07 19:36:39.420218; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:39.526744; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра, A2=248, Flags =  00000000 00000001 answered
2023.17.07 19:36:39.530359; AzdkServerCommands; request time: 0.13025300001027063
2023.17.07 19:36:39.545043; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:39.638306; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.17.07 19:36:39.639301; AzdkServerCommands; request time: 0.10846620000666007
2023.17.07 19:36:39.653823; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:39.749338; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, A0=32, A1='00 00', Flags =  00000000 00000000 answered
2023.17.07 19:36:39.759308; AzdkServerCommands; request time: 0.1196681999717839
2023.17.07 19:36:39.763297; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:39.998383; AzdkServerCommands; request time: 0.2387056000297889
2023.17.07 19:36:40.013338; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:40.116093; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, A0=7, A1='', Flags =  00000000 00000000 answered
2023.17.07 19:36:40.118084; AzdkServerCommands; request time: 0.11918189999414608
2023.17.07 19:36:40.137054; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=8, P1=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:40.242353; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=8, P1=0, A0=8, A1='', Flags =  00000000 00000000 answered
2023.17.07 19:36:40.248341; AzdkServerCommands; request time: 0.1299474000115879
2023.17.07 19:36:40.260307; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=9, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:40.498018; AzdkServerCommands; request time: 0.24928589997580275
2023.17.07 19:36:40.510012; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=10, P1=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:40.650527; AzdkServerCommands; request time: 0.15202209999551997
2023.17.07 19:36:40.663491; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=11, P1=0, P2=0, P3=0, P4=0, P5=0, P6=0, P7=0, P8=0, P9=0, P10=0, P11=0, P12=0, P13=0, P14=0, P15=0, P16=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:40.890146; AzdkServerCommands; request time: 0.2392264999798499
2023.17.07 19:36:40.912580; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=13, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:41.009484; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=13, P1=0, P2=0, P3=0, P4=0, A0=13, A1='', Flags =  00000000 00000000 answered
2023.17.07 19:36:41.020104; AzdkServerCommands; request time: 0.12932250002631918
2023.17.07 19:36:41.031109; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=16, Flags =  00000000 00000000 sent
2023.17.07 19:36:41.136274; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=16, A0=16, A1='14 00 00 00 0d 89 00 c1 03 00 00 00 96 0e 5d 01', Flags =  00000000 00000000 answered
2023.17.07 19:36:41.139898; AzdkServerCommands; request time: 0.1193292000098154
2023.17.07 19:36:41.146878; AzdkServerCommands; Отправка команды АЗДК-1 [id=18], P0=17, P1=0, Flags =  00000000 00000000 sent
2023.17.07 19:36:41.247253; AzdkServerCommands; Отправка команды АЗДК-1 [id=18], P0=17, P1=0, A0=17, A1='11 00 00 00', Flags =  00000000 00000000 answered
2023.17.07 19:36:41.249248; AzdkServerCommands; request time: 0.10906849999446422
2023.17.07 19:36:41.269024; AzdkServerCommands; Отправка команды АЗДК-1 [id=19], P0=18, Flags =  00000000 00000000 sent
2023.17.07 19:36:41.497649; AzdkServerCommands; request time: 0.24806239997269586
2023.17.07 19:36:41.507618; AzdkServerCommands; Отправка команды АЗДК-1 [id=20], P0=19, Flags =  00000000 00000000 sent
2023.17.07 19:36:41.628720; AzdkServerCommands; request time: 0.1304522999562323
2023.17.07 19:36:41.636540; AzdkServerCommands; Отправка команды АЗДК-1 [id=21], P0=70, Flags =  00000000 00000000 sent
2023.17.07 19:36:41.759407; AzdkServerCommands; request time: 0.13010889996076003
2023.17.07 19:36:41.761398; PDSServerCommands; socket was closed
2023.17.07 19:36:41.762395; AzdkServerCommands; socket was closed
