2023.19.07 15:57:48.183407; Старт испытаний.
2023.19.07 15:57:48.225531; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 15:57:48.342648; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:57:48.517315; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:57:48.535999; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 15:57:48.650830; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:57:48.862949; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:57:48.899081; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 15:57:48.989491; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.19.07 15:57:49.056221; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 15:57:49.147413; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 15:57:48.726000, Flags =  00000000 00001000 answered
2023.19.07 15:57:49.213655; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 15:57:49.303598; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 15:57:48.883000, Flags =  00000000 00001000 answered
2023.19.07 15:57:49.352857; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:49.444221; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:57:49.447217; AzdkServerCommands; request time: 0.09611639998911414
2023.19.07 15:57:49.460855; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:49.556007; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра, A2=248, Flags =  00000000 00000001 answered
2023.19.07 15:57:49.564057; AzdkServerCommands; request time: 0.11631969999871217
2023.19.07 15:57:49.568939; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:49.667641; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:57:49.673660; AzdkServerCommands; request time: 0.10918709999532439
2023.19.07 15:57:49.694153; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:49.942925; AzdkServerCommands; request time: 0.2678187999990769
2023.19.07 15:57:49.959107; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:50.067056; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:57:50.069060; AzdkServerCommands; request time: 0.12550860000192188
2023.19.07 15:57:50.084138; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:50.177961; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, A0=7, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:57:50.185785; AzdkServerCommands; request time: 0.11585729999933392
2023.19.07 15:57:50.193199; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=8, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:50.417344; AzdkServerCommands; request time: 0.23153639999509323
2023.19.07 15:57:50.439552; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=9, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:50.545031; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=9, P1=0, P2=0, P3=0, P4=0, A0=9, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:57:50.545031; AzdkServerCommands; request time: 0.12574030000541825
2023.19.07 15:57:50.554049; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=10, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:50.666641; AzdkServerCommands; request time: 0.11932569999771658
2023.19.07 15:57:50.670514; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=11, P1=0, P2=0, P3=0, P4=0, P5=0, P6=0, P7=0, P8=0, P9=0, P10=0, P11=0, P12=0, P13=0, P14=0, P15=0, P16=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:50.769105; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=11, P1=0, P2=0, P3=0, P4=0, P5=0, P6=0, P7=0, P8=0, P9=0, P10=0, P11=0, P12=0, P13=0, P14=0, P15=0, P16=0, A0=11, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:57:50.774192; AzdkServerCommands; request time: 0.10697340000479016
2023.19.07 15:57:50.793260; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=13, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:51.028540; AzdkServerCommands; request time: 0.2537771000061184
2023.19.07 15:57:51.041783; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=16, Flags =  00000000 00000000 sent
2023.19.07 15:57:51.150753; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=16, A0=16, A1='14 00 00 00 0d 84 00 c1 03 00 00 00 a4 0e 4f 01', Flags =  00000000 00000000 answered
2023.19.07 15:57:51.155725; AzdkServerCommands; request time: 0.12547749999794178
2023.19.07 15:57:51.167687; AzdkServerCommands; Отправка команды АЗДК-1 [id=18], P0=17, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:57:51.284263; AzdkServerCommands; request time: 0.12709009999525733
2023.19.07 15:57:51.293230; AzdkServerCommands; Отправка команды АЗДК-1 [id=19], P0=18, Flags =  00000000 00000000 sent
2023.19.07 15:57:51.716160; AzdkServerCommands; request time: 0.43046989999129437
2023.19.07 15:57:51.723229; AzdkServerCommands; Отправка команды АЗДК-1 [id=20], P0=19, Flags =  00000000 00000000 sent
2023.19.07 15:57:51.920179; AzdkServerCommands; request time: 0.20318630000110716
2023.19.07 15:57:51.938457; AzdkServerCommands; Отправка команды АЗДК-1 [id=21], P0=70, Flags =  00000000 00000000 sent
2023.19.07 15:57:52.044306; AzdkServerCommands; Отправка команды АЗДК-1 [id=21], P0=70, A0=70, A1=запрещенная команда, A2=244, Flags =  00000000 00000001 answered
2023.19.07 15:57:52.052332; AzdkServerCommands; request time: 0.13040449999971315
2023.19.07 15:57:52.065392; PDSServerCommands; socket was closed
2023.19.07 15:57:52.080650; AzdkServerCommands; socket was closed
2023.19.07 15:57:52.081688; Конец испытаний.
