2023.19.07 13:04:50.204480; Старт испытаний.
2023.19.07 13:04:50.210522; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 13:04:50.324531; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 13:04:50.499504; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 13:04:50.519818; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 13:04:50.635938; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 13:04:50.832910; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 13:04:50.883886; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 13:04:50.975479; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.19.07 13:04:51.040415; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 13:04:51.135055; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 13:04:50.636000, Flags =  00000000 00001000 answered
2023.19.07 13:04:51.197387; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 13:04:51.288437; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 13:04:50.790000, Flags =  00000000 00001000 answered
2023.19.07 13:04:51.338272; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 13:04:51.439976; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 13:04:51.449996; AzdkServerCommands; request time: 0.11625469999853522
2023.19.07 13:04:51.461964; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 13:04:51.551616; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра, A2=248, Flags =  00000000 00000001 answered
2023.19.07 13:04:51.555656; AzdkServerCommands; request time: 0.10519729999941774
2023.19.07 13:04:51.570822; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 13:04:51.664519; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.19.07 13:04:51.673632; AzdkServerCommands; request time: 0.11651240000355756
