2023.02.07 19:07:07.704674; Старт испытаний.
2023.02.07 19:07:07.713620; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.02.07 19:07:07.870123; AzdkServerCommands; Поименовать соединение [id=13], P0=AzdkOdsTestApp sent
2023.02.07 19:07:08.033992; AzdkServerCommands; Поименовать соединение [id=13], P0=AzdkOdsTestApp answered
2023.02.07 19:07:08.057324; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.02.07 19:07:08.166027; PDSServerCommands; Поименовать соединение [id=14], P0=AzdkOdsTestApp sent
2023.02.07 19:07:08.372775; PDSServerCommands; Поименовать соединение [id=14], P0=AzdkOdsTestApp answered
2023.02.07 19:07:08.411950; AzdkServerCommands; Изменение шаблона имени файла журнала [id=10], P0=azdk2333.test1, P1=7 sent
2023.02.07 19:07:08.509826; AzdkServerCommands; Изменение шаблона имени файла журнала [id=10], P0=azdk2333.test1, P1=7 answered
2023.02.07 19:07:08.521929; PDSServerCommands; Установить ориентацию (GCRS) [id=11], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.02.07 19:07:08.611723; PDSServerCommands; Установить ориентацию (GCRS) [id=11], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-02 19:07:07.487000 answered
2023.02.07 19:07:08.630718; PDSServerCommands; Установить угловую скорость (GCRS) [id=12], P0={  0.500000,   1.000000,   1.000000} sent
2023.02.07 19:07:08.769139; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=49 sent
2023.02.07 19:07:08.866476; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=49, A0=49, A1='' answered
2023.02.07 19:07:08.869556; AzdkServerCommands; request time: 0.10479100001975894
2023.02.07 19:07:08.879530; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=7, P1=1, P2=1, P3=1 sent
2023.02.07 19:07:08.980070; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=7, P1=1, P2=1, P3=1, A0=7, A1='' answered
2023.02.07 19:07:08.988442; AzdkServerCommands; request time: 0.11851270002080128
2023.02.07 19:07:09.004038; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=48 sent
2023.02.07 19:07:09.109112; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=48, A0=48, A1='' answered
2023.02.07 19:07:09.114004; AzdkServerCommands; request time: 0.12502939999103546
2023.02.07 19:07:09.127231; AzdkServerCommands; Отправка команды АЗДК-1 [id=18], P0=18 sent
2023.02.07 19:07:09.356368; AzdkServerCommands; request time: 0.24094970000442117
2023.02.07 19:07:09.361049; PDSServerCommands; socket was closed
2023.02.07 19:07:09.376125; AzdkServerCommands; socket was closed
2023.02.07 19:07:09.376125; Конец испытаний.
