2023.19.07 15:19:42.336419; Старт испытаний.
2023.19.07 15:19:42.343402; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 15:19:42.455044; AzdkServerCommands; Поименовать соединение [id=46], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:19:42.630207; AzdkServerCommands; Поименовать соединение [id=46], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:19:42.652289; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 15:19:42.781895; PDSServerCommands; Поименовать соединение [id=47], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:19:43.156721; PDSServerCommands; Поименовать соединение [id=47], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:19:43.187458; AzdkServerCommands; n1 [id=43], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 15:19:43.277305; AzdkServerCommands; n1 [id=43], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.19.07 15:19:43.342728; PDSServerCommands; angle [id=44], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 15:19:43.433120; PDSServerCommands; angle [id=44], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 15:19:42.995000, Flags =  00000000 00001000 answered
2023.19.07 15:19:43.483778; PDSServerCommands; n3 [id=45], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 15:19:43.575894; PDSServerCommands; n3 [id=45], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 15:19:43.136000, Flags =  00000000 00001000 answered
2023.19.07 15:19:43.640320; AzdkServerCommands; Отправка команды АЗДК-1 [id=48], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:43.738143; AzdkServerCommands; Отправка команды АЗДК-1 [id=48], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:19:43.742452; AzdkServerCommands; request time: 0.11599639999622013
2023.19.07 15:19:43.748437; AzdkServerCommands; Отправка команды АЗДК-1 [id=49], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:43.848515; AzdkServerCommands; Отправка команды АЗДК-1 [id=49], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра, A2=248, Flags =  00000000 00000001 answered
2023.19.07 15:19:43.851571; AzdkServerCommands; request time: 0.1086323000054108
2023.19.07 15:19:43.872769; AzdkServerCommands; Отправка команды АЗДК-1 [id=50], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:44.105492; AzdkServerCommands; request time: 0.2535071999882348
2023.19.07 15:19:44.120692; AzdkServerCommands; Отправка команды АЗДК-1 [id=51], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:44.216095; AzdkServerCommands; Отправка команды АЗДК-1 [id=51], P0=32, P1=0, P2=0, P3=0, P4=0, A0=32, A1='00 00', Flags =  00000000 00000000 answered
2023.19.07 15:19:44.223599; AzdkServerCommands; request time: 0.11622919999354053
2023.19.07 15:19:44.230582; AzdkServerCommands; Отправка команды АЗДК-1 [id=52], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:44.327113; AzdkServerCommands; Отправка команды АЗДК-1 [id=52], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:19:44.329876; AzdkServerCommands; request time: 0.10579669999424368
2023.19.07 15:19:44.339510; AzdkServerCommands; Отправка команды АЗДК-1 [id=53], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:44.565965; AzdkServerCommands; request time: 0.2356327000015881
2023.19.07 15:19:44.585912; AzdkServerCommands; Отправка команды АЗДК-1 [id=54], P0=8, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:44.678563; AzdkServerCommands; Отправка команды АЗДК-1 [id=54], P0=8, P1=0, A0=8, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:19:44.685547; AzdkServerCommands; request time: 0.11786800000118092
2023.19.07 15:19:44.693667; AzdkServerCommands; Отправка команды АЗДК-1 [id=55], P0=9, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:44.790032; AzdkServerCommands; Отправка команды АЗДК-1 [id=55], P0=9, P1=0, P2=0, P3=0, P4=0, A0=9, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:19:44.793026; AzdkServerCommands; request time: 0.10700679999717977
2023.19.07 15:19:44.802005; AzdkServerCommands; Отправка команды АЗДК-1 [id=56], P0=10, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:19:44.920670; AzdkServerCommands; request time: 0.12713550000626128
