2023.19.07 13:07:03.916165; Старт испытаний.
2023.19.07 13:07:03.922703; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 13:07:04.046651; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 13:07:04.219939; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 13:07:04.239664; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 13:07:04.358155; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 13:07:04.552971; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 13:07:04.606562; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 13:07:04.752795; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 13:07:04.842392; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 13:07:04.345000, Flags =  00000000 00001000 answered
2023.19.07 13:07:04.908833; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 13:07:04.998667; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 13:07:04.499000, Flags =  00000000 00001000 answered
2023.19.07 13:07:05.060915; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 13:07:05.166427; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 13:07:05.176079; AzdkServerCommands; request time: 0.12816580000071554
2023.19.07 13:07:05.188077; AzdkServerCommands; Отправка команды АЗДК-1 [id=28], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 13:07:05.414005; AzdkServerCommands; request time: 0.2364878000007593
