2023.19.07 15:39:33.359992; Старт испытаний.
2023.19.07 15:39:33.401227; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 15:39:33.523202; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:39:33.710129; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:39:33.723357; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 15:39:33.837667; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:39:34.028513; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:39:34.036962; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 15:39:34.126514; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.19.07 15:39:34.192183; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 15:39:34.347797; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 15:39:34.437822; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 15:39:34.009000, Flags =  00000000 00001000 answered
2023.19.07 15:39:34.490637; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:34.596666; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:39:34.606682; AzdkServerCommands; request time: 0.1209853999898769
2023.19.07 15:39:34.614832; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:34.735707; AzdkServerCommands; request time: 0.12728250000509433
2023.19.07 15:39:34.739698; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:34.851399; AzdkServerCommands; request time: 0.1150132000038866
2023.19.07 15:39:34.864592; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:34.986435; AzdkServerCommands; request time: 0.1344144999893615
2023.19.07 15:39:34.992460; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:35.091038; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:39:35.096145; AzdkServerCommands; request time: 0.10804449999704957
2023.19.07 15:39:35.114719; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:35.217248; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, A0=7, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:39:35.223959; AzdkServerCommands; request time: 0.1275286000018241
2023.19.07 15:39:35.239666; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=8, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:35.353923; AzdkServerCommands; request time: 0.12937240001338068
2023.19.07 15:39:35.364908; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=9, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:35.472640; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=9, P1=0, P2=0, P3=0, P4=0, A0=9, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:39:35.482657; AzdkServerCommands; request time: 0.12712379998993129
2023.19.07 15:39:35.490655; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=10, P1=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:35.616835; AzdkServerCommands; request time: 0.13353099999949336
2023.19.07 15:39:35.630908; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=11, P1=0, P2=0, P3=0, P4=0, P5=0, P6=0, P7=0, P8=0, P9=0, P10=0, P11=0, P12=0, P13=0, P14=0, P15=0, P16=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:35.754581; AzdkServerCommands; request time: 0.13738309999462217
2023.19.07 15:39:35.768149; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=13, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:35.868736; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=13, P1=0, P2=0, P3=0, P4=0, A0=13, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:39:35.871735; AzdkServerCommands; request time: 0.11667449999367818
2023.19.07 15:39:35.891562; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=16, Flags =  00000000 00000000 sent
2023.19.07 15:39:35.998761; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=16, A0=16, A1='54 e0 00 00 0d 87 00 c1 03 00 00 00 95 0e 5a 01', Flags =  00000000 00000000 answered
2023.19.07 15:39:36.006838; AzdkServerCommands; request time: 0.13454299999284558
