2023.03.07 17:50:52.444060; Старт испытаний.
2023.03.07 17:50:52.454773; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.03.07 17:50:52.596314; AzdkServerCommands; Поименовать соединение [id=19], P0=AzdkOdsTestApp sent
2023.03.07 17:50:52.806676; AzdkServerCommands; Поименовать соединение [id=19], P0=AzdkOdsTestApp answered
2023.03.07 17:50:52.836723; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.03.07 17:50:52.986571; PDSServerCommands; Поименовать соединение [id=20], P0=AzdkOdsTestApp sent
2023.03.07 17:50:53.199241; PDSServerCommands; Поименовать соединение [id=20], P0=AzdkOdsTestApp answered
2023.03.07 17:50:53.232286; AzdkServerCommands; Изменение шаблона имени файла журнала [id=10], P0=azdk2333.test1, P1=7 sent
2023.03.07 17:50:53.342284; AzdkServerCommands; Изменение шаблона имени файла журнала [id=10], P0=azdk2333.test1, P1=7 answered
2023.03.07 17:50:53.386804; AzdkServerCommands; Отправка команды АЗДК-1 [id=21], P0=49 sent
2023.03.07 17:50:53.530046; AzdkServerCommands; request time: 0.15462939999997616
2023.03.07 17:50:53.541964; PDSServerCommands; Установить ориентацию (GCRS) [id=11], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.03.07 17:50:53.651245; PDSServerCommands; Установить ориентацию (GCRS) [id=11], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-03 17:50:51.771000 answered
2023.03.07 17:50:53.694461; PDSServerCommands; Установить угловую скорость (GCRS) [id=12], P0={  0.500000,   1.000000,   1.000000} sent
2023.03.07 17:50:53.955938; PDSServerCommands; Установить угловую скорость (GCRS) [id=12], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-03 17:50:51.925000 answered
2023.03.07 17:50:53.991150; AzdkServerCommands; Отправка команды АЗДК-1 [id=22], P0=7, P1=1, P2=1, P3=1 sent
2023.03.07 17:50:54.120355; AzdkServerCommands; request time: 0.13589690008666366
2023.03.07 17:50:54.130359; AzdkServerCommands; Отправка команды АЗДК-1 [id=23], P0=48 sent
2023.03.07 17:50:54.266296; AzdkServerCommands; request time: 0.14498920005280524
2023.03.07 17:50:54.283831; AzdkServerCommands; Отправка команды АЗДК-1 [id=24], P0=18 sent
2023.03.07 17:50:54.414987; AzdkServerCommands; request time: 0.14744729991070926
2023.03.07 17:50:54.421004; AzdkServerCommands; Изменение шаблона имени файла журнала [id=13], P0=azdk2333.test1, P1=7 sent
2023.03.07 17:50:54.551090; AzdkServerCommands; Изменение шаблона имени файла журнала [id=13], P0=azdk2333.test1, P1=7 answered
2023.03.07 17:50:54.575872; AzdkServerCommands; Отправка команды АЗДК-1 [id=25], P0=49 sent
2023.03.07 17:50:54.706006; AzdkServerCommands; request time: 0.13873100001364946
2023.03.07 17:50:54.716946; PDSServerCommands; Установить ориентацию (GCRS) [id=14], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.03.07 17:50:54.825532; PDSServerCommands; Установить ориентацию (GCRS) [id=14], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-03 17:50:52.946000 answered
2023.03.07 17:50:54.871370; PDSServerCommands; Установить угловую скорость (GCRS) [id=15], P0={  0.500000,   1.000000,   1.000000} sent
2023.03.07 17:50:54.979819; PDSServerCommands; Установить угловую скорость (GCRS) [id=15], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-03 17:50:53.100000 answered
2023.03.07 17:50:55.012116; AzdkServerCommands; Отправка команды АЗДК-1 [id=26], P0=7, P1=1, P2=1, P3=1 sent
2023.03.07 17:50:55.126625; AzdkServerCommands; request time: 0.11660609999671578
2023.03.07 17:50:55.137858; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=48 sent
2023.03.07 17:50:55.255005; AzdkServerCommands; request time: 0.12820560007821769
2023.03.07 17:50:55.279013; AzdkServerCommands; Отправка команды АЗДК-1 [id=28], P0=18 sent
2023.03.07 17:50:55.405090; AzdkServerCommands; request time: 0.14812879997771233
2023.03.07 17:50:55.417264; AzdkServerCommands; Изменение шаблона имени файла журнала [id=16], P0=azdk2333.test1, P1=7 sent
2023.03.07 17:50:55.526877; AzdkServerCommands; Изменение шаблона имени файла журнала [id=16], P0=azdk2333.test1, P1=7 answered
2023.03.07 17:50:55.571894; AzdkServerCommands; Отправка команды АЗДК-1 [id=29], P0=49 sent
2023.03.07 17:50:55.714229; AzdkServerCommands; request time: 0.15665220003575087
2023.03.07 17:50:55.725257; PDSServerCommands; Установить ориентацию (GCRS) [id=17], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.03.07 17:50:55.834353; PDSServerCommands; Установить ориентацию (GCRS) [id=17], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-03 17:50:53.956000 answered
2023.03.07 17:50:55.876849; PDSServerCommands; Установить угловую скорость (GCRS) [id=18], P0={  0.500000,   1.000000,   1.000000} sent
2023.03.07 17:50:55.986023; PDSServerCommands; Установить угловую скорость (GCRS) [id=18], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-03 17:50:54.106000 answered
2023.03.07 17:50:56.024027; AzdkServerCommands; Отправка команды АЗДК-1 [id=30], P0=7, P1=1, P2=1, P3=1 sent
2023.03.07 17:50:56.166608; AzdkServerCommands; request time: 0.14926820003893226
2023.03.07 17:50:56.180761; AzdkServerCommands; Отправка команды АЗДК-1 [id=31], P0=48 sent
2023.03.07 17:50:56.315393; AzdkServerCommands; request time: 0.14739820000249892
2023.03.07 17:50:56.320405; AzdkServerCommands; Отправка команды АЗДК-1 [id=32], P0=18 sent
2023.03.07 17:50:56.595237; AzdkServerCommands; request time: 0.2790487000020221
2023.03.07 17:50:56.599258; PDSServerCommands; socket was closed
2023.03.07 17:50:56.615349; AzdkServerCommands; socket was closed
2023.03.07 17:50:56.617316; Конец испытаний.
