2023.31.05 15:29:14.9769372023.31.05 15:29:14.976937; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.31.05 15:29:15.1454712023.31.05 15:29:15.145471; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.31.05 15:29:15.3574512023.31.05 15:29:15.357451; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.31.05 15:29:15.4866342023.31.05 15:29:15.485640; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.31.05 15:29:15.6144012023.31.05 15:29:15.614401; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.31.05 15:29:15.8595752023.31.05 15:29:15.859575; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.31.05 15:29:16.0041552023.31.05 15:29:16.003130; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.31.05 15:29:16.0187002023.31.05 15:29:16.017673; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.31.05 15:29:16.1103572023.31.05 15:29:16.110357; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.31.05 15:29:16.1245382023.31.05 15:29:16.124538; PDSServerCommands; angle [id=2], 2023-05-31 15:29:16.799000 answered
2023.31.05 15:29:16.1255752023.31.05 15:29:16.125575; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.31.05 15:29:16.2155832023.31.05 15:29:16.215583; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.31.05 15:29:16.2247872023.31.05 15:29:16.224787; AzdkServerCommands; request time: 0.2206494000274688
2023.31.05 15:29:16.2247872023.31.05 15:29:16.224787; AzdkCommand; Id=0, Code=49, b''
2023.31.05 15:29:16.2297162023.31.05 15:29:16.229716; PDSServerCommands; n3 [id=3], 2023-05-31 15:29:16.905000 answered
2023.31.05 15:29:16.2361052023.31.05 15:29:16.236105; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.31.05 15:29:16.3420912023.31.05 15:29:16.342091; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.31.05 15:29:16.3521682023.31.05 15:29:16.352168; AzdkServerCommands; request time: 0.12707070005126297
2023.31.05 15:29:16.3521682023.31.05 15:29:16.352168; AzdkCommand; Id=1, Code=7 [1, 1, 1], b''
2023.31.05 15:29:16.3620312023.31.05 15:29:16.362031; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.31.05 15:29:16.6211052023.31.05 15:29:16.621105; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.31.05 15:29:16.6311882023.31.05 15:29:16.631188; AzdkServerCommands; request time: 0.2786969000007957
2023.31.05 15:29:16.6311882023.31.05 15:29:16.631188; AzdkCommand; Id=2, Code=7 [0, 0, 0], b''
2023.31.05 15:29:16.6436152023.31.05 15:29:16.643615; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.31.05 15:29:16.7592712023.31.05 15:29:16.759271; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.31.05 15:29:16.7648162023.31.05 15:29:16.764816; AzdkServerCommands; request time: 0.13343649997841567
2023.31.05 15:29:16.7648162023.31.05 15:29:16.764816; AzdkCommand; Id=3, Code=48, b''
2023.31.05 15:29:16.7842102023.31.05 15:29:16.784210; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.31.05 15:29:16.8935122023.31.05 15:29:16.893512; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.31.05 15:29:16.9017232023.31.05 15:29:16.901723; AzdkServerCommands; request time: 0.13662949996069074
2023.31.05 15:29:16.9017232023.31.05 15:29:16.901723; AzdkCommand; Id=4, Code=18, answer=00 00 00 00 00 00 00 00 00 00 00 00 32 62 E6 04 93 00 E7 07
2023.31.05 15:29:16.9096342023.31.05 15:29:16.909634; PDSServerCommands; socket was closed
2023.31.05 15:29:16.9248252023.31.05 15:29:16.924825; AzdkServerCommands; socket was closed
