2023.19.07 19:24:25.395053; Старт испытаний.
2023.19.07 19:24:25.400105; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 19:24:25.522207; AzdkServerCommands; Поименовать соединение [id=10], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 19:24:25.697983; AzdkServerCommands; Поименовать соединение [id=10], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 19:24:25.716068; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 19:24:25.831733; PDSServerCommands; Поименовать соединение [id=11], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 19:24:26.024207; PDSServerCommands; Поименовать соединение [id=11], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 19:24:26.078268; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 19:24:26.234388; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 19:24:26.328776; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 19:24:25.998000, Flags =  00000000 00001000 answered
2023.19.07 19:24:26.388914; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 19:24:26.477863; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 19:24:26.150000, Flags =  00000000 00001000 answered
2023.19.07 19:24:26.530474; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 19:24:26.738655; AzdkServerCommands; request time: 0.2103691000083927
2023.19.07 19:24:26.746600; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 19:24:26.848312; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра, A2=248, Flags =  00000000 00000001 answered
2023.19.07 19:24:26.856937; AzdkServerCommands; request time: 0.11630989999684971
2023.19.07 19:24:26.871529; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 19:24:26.976150; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.19.07 19:24:26.985438; AzdkServerCommands; request time: 0.1280109000072116
2023.19.07 19:24:26.998524; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 19:24:27.226995; AzdkServerCommands; request time: 0.2410937999957241
2023.19.07 19:24:27.246393; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 19:24:27.344385; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.19.07 19:24:27.354389; AzdkServerCommands; request time: 0.12680770001315977
