2023.02.07 18:57:09.706843; Старт испытаний.
2023.02.07 18:57:14.391754; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.02.07 18:57:14.516401; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.02.07 18:57:14.688008; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.02.07 18:57:14.709124; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.02.07 18:57:14.859244; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.02.07 18:57:15.041897; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.02.07 18:57:15.062474; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 sent
2023.02.07 18:57:15.154169; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 answered
2023.02.07 18:57:15.201275; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.02.07 18:57:15.302035; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-02 18:57:14.174000 answered
2023.02.07 18:57:15.356171; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.02.07 18:57:15.511168; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49 sent
2023.02.07 18:57:15.678191; AzdkServerCommands; request time: 0.17702549998648465
2023.02.07 18:57:15.696316; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1 sent
2023.02.07 18:57:15.793005; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1, A0=7, A1='' answered
2023.02.07 18:57:15.795007; AzdkServerCommands; request time: 0.1159402999910526
2023.02.07 18:57:15.803671; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=48 sent
2023.02.07 18:57:15.904187; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=48, A0=48, A1='' answered
2023.02.07 18:57:15.910272; AzdkServerCommands; request time: 0.11476980004226789
2023.02.07 18:57:15.925763; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=18 sent
2023.02.07 18:57:16.033158; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=18, A0=18, A1='00 00 01 00 00 00 01 00 00 00 01 00 a0 fd da 03 b6 00 e7 07' answered
2023.02.07 18:57:16.036153; AzdkServerCommands; request time: 0.125140999967698
2023.02.07 18:57:16.050417; PDSServerCommands; socket was closed
2023.02.07 18:57:16.065272; AzdkServerCommands; socket was closed
2023.02.07 18:57:16.065272; Конец испытаний.
