2023.18.07 22:19:08.597785; Старт испытаний.
2023.18.07 22:19:08.601816; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.18.07 22:19:08.719166; AzdkServerCommands; Поименовать соединение [id=8], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 22:19:08.894523; AzdkServerCommands; Поименовать соединение [id=8], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 22:19:08.913969; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.18.07 22:19:09.026971; PDSServerCommands; Поименовать соединение [id=9], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 22:19:09.238309; PDSServerCommands; Поименовать соединение [id=9], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 22:19:09.277538; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.18.07 22:19:09.371409; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.18.07 22:19:09.419563; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.18.07 22:19:09.510419; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-18 22:19:09.916000, Flags =  00000000 00001000 answered
2023.18.07 22:19:09.570808; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.18.07 22:19:09.659455; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-18 22:19:10.066000, Flags =  00000000 00001000 answered
2023.18.07 22:19:09.726784; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 22:19:09.834827; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.18.07 22:19:09.842523; AzdkServerCommands; request time: 0.1259823000000324
2023.18.07 22:19:09.851488; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 22:19:10.087298; AzdkServerCommands; request time: 0.244267400001263
2023.18.07 22:19:10.098972; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 22:19:10.201799; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.18.07 22:19:10.203822; AzdkServerCommands; request time: 0.11478159999933268
2023.18.07 22:19:10.221567; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 22:19:10.313967; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=32, P1=0, P2=0, P3=0, P4=0, A0=32, A1='00 00', Flags =  00000000 00000000 answered
2023.18.07 22:19:10.317003; AzdkServerCommands; request time: 0.11267489999954705
2023.18.07 22:19:10.329962; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 22:19:10.426134; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.18.07 22:19:10.432443; AzdkServerCommands; request time: 0.11477449999983946
2023.18.07 22:19:10.438820; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 22:19:10.676432; AzdkServerCommands; request time: 0.24354569999923115
2023.18.07 22:19:10.687527; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=8, P1=0, Flags =  00000000 00000000 sent
2023.18.07 22:19:10.792194; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=8, P1=0, A0=8, A1='', Flags =  00000000 00000000 answered
2023.18.07 22:19:10.802845; AzdkServerCommands; request time: 0.12461489999986952
2023.18.07 22:19:10.812624; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=9, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 22:19:10.919532; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=9, P1=0, P2=0, P3=0, P4=0, A0=9, A1='', Flags =  00000000 00000000 answered
2023.18.07 22:19:10.929019; AzdkServerCommands; request time: 0.12576540000009118
2023.18.07 22:19:10.937701; AzdkServerCommands; Отправка команды АЗДК-1 [id=18], P0=10, P1=0, Flags =  00000000 00000000 sent
