2023.29.06 16:05:32.893139; Старт испытаний.
2023.29.06 16:05:32.900120; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.29.06 16:05:33.013371; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.29.06 16:05:33.185228; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.29.06 16:05:33.207242; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.29.06 16:05:33.343179; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.29.06 16:05:33.524209; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.29.06 16:05:33.529702; AzdkServerCommands; template [id=1], P0=azdk2309.test1, P1=7 sent
2023.29.06 16:05:33.621091; AzdkServerCommands; template [id=1], P0=azdk2309.test1, P1=7 answered
2023.29.06 16:05:33.639050; PDSServerCommands; orient [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.29.06 16:05:33.731138; PDSServerCommands; orient [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-06-29 16:05:33.109000 answered
2023.29.06 16:05:33.745843; PDSServerCommands; angle [id=3], P0={  0.500000,   0.500000,   0.500000} sent
2023.29.06 16:05:33.890211; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49 sent
2023.29.06 16:05:33.994960; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49, A0=49, A1='' answered
2023.29.06 16:05:34.003510; AzdkServerCommands; request time: 0.11730579999857582
2023.29.06 16:05:34.011515; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1 sent
2023.29.06 16:05:34.134339; AzdkServerCommands; request time: 0.12795130000449717
2023.29.06 16:05:34.152541; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=7, P1=0, P2=476741369, P3=0 sent
2023.29.06 16:05:34.390163; AzdkServerCommands; request time: 0.25501519997487776
2023.29.06 16:05:34.404154; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=48 sent
2023.29.06 16:05:34.504990; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=48, A0=48, A1='' answered
2023.29.06 16:05:34.509840; AzdkServerCommands; request time: 0.1178545999864582
2023.29.06 16:05:34.527054; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=18 sent
2023.29.06 16:05:34.630092; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=18, A0=18, A1='00 00 00 00 00 00 f9 7e 00 00 00 00 57 6f f7 02 b3 00 e7 07' answered
2023.29.06 16:05:34.637075; AzdkServerCommands; request time: 0.12646780000068247
2023.29.06 16:05:34.652177; PDSServerCommands; socket was closed
2023.29.06 16:05:34.667297; AzdkServerCommands; socket was closed
2023.29.06 16:05:34.667297; Конец испытаний.
