2023.03.07 18:38:21.410557; Старт испытаний.
2023.03.07 18:38:21.420191; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.03.07 18:38:21.565451; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.03.07 18:38:21.777897; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.03.07 18:38:21.802352; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.03.07 18:38:22.098502; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.03.07 18:38:22.208194; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.03.07 18:38:22.239069; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 sent
2023.03.07 18:38:22.407050; AzdkServerCommands; Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 answered
2023.03.07 18:38:22.442233; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49 sent
2023.03.07 18:38:22.574995; AzdkServerCommands; request time: 0.13857300009112805
2023.03.07 18:38:22.582033; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000} sent
2023.03.07 18:38:22.693718; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.000000,  0.000000,  1.000000}, Texec=2023-07-03 18:38:20.832000 answered
2023.03.07 18:38:22.738985; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.03.07 18:38:23.017631; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-03 18:38:20.990000 answered
2023.03.07 18:38:23.036628; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1 sent
2023.03.07 18:38:23.165014; AzdkServerCommands; request time: 0.13477480004075915
2023.03.07 18:38:23.177971; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=48 sent
2023.03.07 18:38:23.311115; AzdkServerCommands; request time: 0.1452651999425143
2023.03.07 18:38:23.318172; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=18 sent
2023.03.07 18:38:23.470712; AzdkServerCommands; request time: 0.15900179999880493
2023.03.07 18:38:23.475644; PDSServerCommands; socket was closed
2023.03.07 18:38:23.490789; AzdkServerCommands; socket was closed
2023.03.07 18:38:23.491245; Конец испытаний.
