2023.14.07 12:08:58.919134; Старт испытаний.
2023.14.07 12:08:58.924148; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.14.07 12:08:59.023490; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.14.07 12:08:59.193742; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.14.07 12:08:59.213688; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.14.07 12:08:59.336342; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.14.07 12:08:59.546775; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.14.07 12:08:59.585672; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.14.07 12:08:59.691793; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.14.07 12:08:59.743654; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.14.07 12:08:59.833494; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-14 12:09:01.312000 answered
2023.14.07 12:08:59.886464; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.14.07 12:09:00.096423; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-14 12:09:01.457000 answered
2023.14.07 12:09:00.134072; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.14.07 12:09:00.240842; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182, A0=7, A1='' answered
2023.14.07 12:09:00.241429; AzdkServerCommands; request time: 0.10923760000150651
2023.14.07 12:09:00.258056; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.14.07 12:09:00.351806; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 66 66 dd 5d 22 04 c1 00 e7 07' answered
2023.14.07 12:09:00.361338; AzdkServerCommands; request time: 0.11977520000073127
2023.14.07 12:09:00.365315; PDSServerCommands; socket was closed
2023.14.07 12:09:00.380279; AzdkServerCommands; socket was closed
2023.14.07 12:09:00.380279; Конец испытаний.
