2023.17.07 16:00:47.346634; Старт испытаний.
2023.17.07 16:00:47.351621; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 16:00:47.484978; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 16:00:47.659199; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 16:00:47.675152; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 16:00:47.781276; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 16:00:47.992190; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 16:00:48.031086; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 16:00:48.120843; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 16:00:48.186666; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 16:00:48.275435; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 16:00:49.174000 answered
2023.17.07 16:00:48.342753; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 16:00:48.582139; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 16:00:49.331000 answered
2023.17.07 16:00:48.636988; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 16:00:49.054374; AzdkServerCommands; request time: 0.4212287999689579
2023.17.07 16:00:49.072326; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.17.07 16:00:49.172858; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 66 66 dd 5d 22 04 c1 00 e7 07' answered
2023.17.07 16:00:49.173852; AzdkServerCommands; request time: 0.11887080001179129
2023.17.07 16:00:49.180837; PDSServerCommands; socket was closed
2023.17.07 16:00:49.196443; AzdkServerCommands; socket was closed
2023.17.07 16:00:49.196443; Конец испытаний.
