2023.17.07 17:29:59.100593; Старт испытаний.
2023.17.07 17:29:59.104607; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 17:29:59.225630; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 17:29:59.404149; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 17:29:59.417114; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 17:29:59.519583; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 17:29:59.729596; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 17:29:59.783734; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 17:29:59.924358; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000} sent
2023.17.07 17:30:00.080642; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.17.07 17:30:00.170402; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-17 17:30:01.103000 answered
2023.17.07 17:30:00.234807; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0 sent
2023.17.07 17:30:00.338836; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, A0=3, A1='' answered
2023.17.07 17:30:00.343837; AzdkServerCommands; request time: 0.11965289997169748
2023.17.07 17:30:00.356791; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0 sent
2023.17.07 17:30:00.448804; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра answered
2023.17.07 17:30:00.452303; AzdkServerCommands; request time: 0.10808719997294247
2023.17.07 17:30:00.465267; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0 sent
2023.17.07 17:30:00.691763; AzdkServerCommands; request time: 0.23920980002731085
2023.17.07 17:30:00.712265; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0 sent
2023.17.07 17:30:00.816274; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, A0=32, A1='00 00' answered
2023.17.07 17:30:00.821801; AzdkServerCommands; request time: 0.1296044000191614
