2023.19.07 16:10:38.039878; Старт испытаний.
2023.19.07 16:10:38.047221; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 16:10:38.168163; AzdkServerCommands; Поименовать соединение [id=46], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 16:10:38.342258; AzdkServerCommands; Поименовать соединение [id=46], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 16:10:38.368377; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 16:10:38.495163; PDSServerCommands; Поименовать соединение [id=47], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 16:10:38.673009; PDSServerCommands; Поименовать соединение [id=47], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 16:10:38.696349; AzdkServerCommands; n1 [id=43], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 16:10:38.786582; AzdkServerCommands; n1 [id=43], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.19.07 16:10:38.859504; PDSServerCommands; angle [id=44], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 16:10:38.948587; PDSServerCommands; angle [id=44], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 16:10:38.536000, Flags =  00000000 00001000 answered
2023.19.07 16:10:39.004663; PDSServerCommands; n3 [id=45], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 16:10:39.095022; PDSServerCommands; n3 [id=45], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 16:10:38.680000, Flags =  00000000 00001000 answered
2023.19.07 16:10:39.160201; AzdkServerCommands; Отправка команды АЗДК-1 [id=48], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 16:10:39.264877; AzdkServerCommands; Отправка команды АЗДК-1 [id=48], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 16:10:39.265875; AzdkServerCommands; request time: 0.12187400000402704
2023.19.07 16:10:39.284911; AzdkServerCommands; Отправка команды АЗДК-1 [id=49], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 16:10:39.376203; AzdkServerCommands; Отправка команды АЗДК-1 [id=49], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра, A2=248, Flags =  00000000 00000001 answered
2023.19.07 16:10:39.386242; AzdkServerCommands; request time: 0.11845189999439754
2023.19.07 16:10:39.393224; AzdkServerCommands; Отправка команды АЗДК-1 [id=50], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 16:10:39.620177; AzdkServerCommands; request time: 0.2332448000088334
2023.19.07 16:10:39.642703; AzdkServerCommands; Отправка команды АЗДК-1 [id=51], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 16:10:39.742344; AzdkServerCommands; Отправка команды АЗДК-1 [id=51], P0=32, P1=0, P2=0, P3=0, P4=0, A0=32, A1='00 00', Flags =  00000000 00000000 answered
2023.19.07 16:10:39.747526; AzdkServerCommands; request time: 0.1269492999999784
2023.19.07 16:10:39.765730; AzdkServerCommands; Отправка команды АЗДК-1 [id=52], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 16:10:39.872940; AzdkServerCommands; Отправка команды АЗДК-1 [id=52], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.19.07 16:10:39.875902; AzdkServerCommands; request time: 0.1279830999992555
2023.19.07 16:10:39.891097; AzdkServerCommands; Отправка команды АЗДК-1 [id=53], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 16:10:40.124280; AzdkServerCommands; request time: 0.24672360000840854
