2023.19.07 15:39:50.314723; Старт испытаний.
2023.19.07 15:39:50.320793; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 15:39:50.437522; AzdkServerCommands; Поименовать соединение [id=28], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:39:50.610465; AzdkServerCommands; Поименовать соединение [id=28], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:39:50.631487; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 15:39:50.750151; PDSServerCommands; Поименовать соединение [id=29], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 15:39:50.945289; PDSServerCommands; Поименовать соединение [id=29], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 15:39:50.998540; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 15:39:51.088118; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.19.07 15:39:51.153366; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 15:39:51.243448; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 15:39:50.815000, Flags =  00000000 00001000 answered
2023.19.07 15:39:51.294568; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 15:39:51.384805; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 15:39:50.955000, Flags =  00000000 00001000 answered
2023.19.07 15:39:51.450334; AzdkServerCommands; Отправка команды АЗДК-1 [id=30], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:51.545188; AzdkServerCommands; Отправка команды АЗДК-1 [id=30], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:39:51.552187; AzdkServerCommands; request time: 0.10695069999201223
2023.19.07 15:39:51.560192; AzdkServerCommands; Отправка команды АЗДК-1 [id=31], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:51.671471; AzdkServerCommands; request time: 0.11771740000403952
2023.19.07 15:39:51.683643; AzdkServerCommands; Отправка команды АЗДК-1 [id=32], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:51.780515; AzdkServerCommands; Отправка команды АЗДК-1 [id=32], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:39:51.789489; AzdkServerCommands; request time: 0.11738889999105595
2023.19.07 15:39:51.797433; AzdkServerCommands; Отправка команды АЗДК-1 [id=33], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:52.020824; AzdkServerCommands; request time: 0.22986710000259336
2023.19.07 15:39:52.041378; AzdkServerCommands; Отправка команды АЗДК-1 [id=34], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 15:39:52.148173; AzdkServerCommands; Отправка команды АЗДК-1 [id=34], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.19.07 15:39:52.150229; AzdkServerCommands; request time: 0.12773789999482688
