2023.18.07 19:46:03.033236; Старт испытаний.
2023.18.07 19:46:03.038942; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.18.07 19:46:03.156118; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 19:46:03.326899; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 19:46:03.347762; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.18.07 19:46:03.467345; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 19:46:03.661196; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 19:46:03.668629; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.18.07 19:46:03.762046; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.18.07 19:46:03.822598; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.18.07 19:46:03.916079; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-18 19:46:04.248000, Flags =  00000000 00001000 answered
2023.18.07 19:46:03.977309; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.18.07 19:46:04.068150; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-18 19:46:04.401000, Flags =  00000000 00001000 answered
2023.18.07 19:46:04.132287; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:04.231617; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.18.07 19:46:04.233613; AzdkServerCommands; request time: 0.11537889999999607
2023.18.07 19:46:04.255940; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:04.357977; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, A0=4, A1=неверный номер регистра, A2=248, Flags =  00000000 00000001 answered
2023.18.07 19:46:04.360435; AzdkServerCommands; request time: 0.12636689999999362
2023.18.07 19:46:06.502777; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:06.733230; AzdkServerCommands; request time: 2.372118799999953
2023.18.07 19:46:06.750982; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:06.844059; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, A0=32, A1='00 00', Flags =  00000000 00000000 answered
2023.18.07 19:46:06.850817; AzdkServerCommands; request time: 0.11650829999996404
2023.18.07 19:46:06.860880; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:06.957079; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.18.07 19:46:06.966970; AzdkServerCommands; request time: 0.11584820000007312
2023.18.07 19:46:06.970194; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:07.068762; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=7, P1=0, P2=0, P3=0, A0=7, A1='', Flags =  00000000 00000000 answered
2023.18.07 19:46:07.072745; AzdkServerCommands; request time: 0.10536260000003494
2023.18.07 19:46:07.092692; AzdkServerCommands; Отправка команды АЗДК-1 [id=12], P0=8, P1=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:07.327524; AzdkServerCommands; request time: 0.2544461999999612
2023.18.07 19:46:07.341206; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=9, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:07.434642; AzdkServerCommands; Отправка команды АЗДК-1 [id=13], P0=9, P1=0, P2=0, P3=0, P4=0, A0=9, A1='', Flags =  00000000 00000000 answered
2023.18.07 19:46:07.442248; AzdkServerCommands; request time: 0.1140823000000637
2023.18.07 19:46:07.448893; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=10, P1=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:07.555969; AzdkServerCommands; Отправка команды АЗДК-1 [id=14], P0=10, P1=0, A0=10, A1='', Flags =  00000000 00000000 answered
2023.18.07 19:46:07.559070; AzdkServerCommands; request time: 0.1165765000000647
2023.18.07 19:46:07.573598; AzdkServerCommands; Отправка команды АЗДК-1 [id=15], P0=11, P1=0, P2=0, P3=0, P4=0, P5=0, P6=0, P7=0, P8=0, P9=0, P10=0, P11=0, P12=0, P13=0, P14=0, P15=0, P16=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:07.823284; AzdkServerCommands; request time: 0.26386250000007294
2023.18.07 19:46:07.837930; AzdkServerCommands; Отправка команды АЗДК-1 [id=16], P0=13, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:07.950743; AzdkServerCommands; request time: 0.12703090000002248
2023.18.07 19:46:07.960880; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=16, Flags =  00000000 00000000 sent
2023.18.07 19:46:08.057144; AzdkServerCommands; Отправка команды АЗДК-1 [id=17], P0=16, A0=16, A1='14 00 00 00 0d 88 00 c1 03 00 00 00 96 0e 5d 01', Flags =  00000000 00000000 answered
2023.18.07 19:46:08.059413; AzdkServerCommands; request time: 0.10691230000009
2023.18.07 19:46:08.070129; AzdkServerCommands; Отправка команды АЗДК-1 [id=18], P0=17, P1=0, Flags =  00000000 00000000 sent
2023.18.07 19:46:08.292232; AzdkServerCommands; request time: 0.23239829999999984
2023.18.07 19:46:08.307265; AzdkServerCommands; Отправка команды АЗДК-1 [id=19], P0=18, Flags =  00000000 00000000 sent
2023.18.07 19:46:08.408406; AzdkServerCommands; Отправка команды АЗДК-1 [id=19], P0=18, A0=18, A1='00 00 00 00 00 00 00 00 00 00 00 00 cd ef 34 04 c5 00 e7 07', Flags =  00000000 00000000 answered
2023.18.07 19:46:08.417408; AzdkServerCommands; request time: 0.12461740000003374
2023.18.07 19:46:08.431039; AzdkServerCommands; Отправка команды АЗДК-1 [id=20], P0=19, Flags =  00000000 00000000 sent
2023.18.07 19:46:08.536198; AzdkServerCommands; Отправка команды АЗДК-1 [id=20], P0=19, A0=19, A1='00 00 00 00 00 00 00 00 00 00 00 00 93 c8 10 2a c5 00 e7 07', Flags =  00000000 00000000 answered
2023.18.07 19:46:08.545472; AzdkServerCommands; request time: 0.12734650000004422
2023.18.07 19:46:08.554972; AzdkServerCommands; Отправка команды АЗДК-1 [id=21], P0=70, Flags =  00000000 00000000 sent
2023.18.07 19:46:08.785558; AzdkServerCommands; request time: 0.23969639999995707
2023.18.07 19:46:08.788558; PDSServerCommands; socket was closed
2023.18.07 19:46:08.804110; AzdkServerCommands; socket was closed
2023.18.07 19:46:08.804110; Конец испытаний.
