2023.02.07 18:19:23.375323; Старт испытаний.
2023.02.07 18:19:23.386411; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.02.07 18:19:23.522967; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.02.07 18:19:23.693641; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.02.07 18:19:23.711129; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.02.07 18:19:23.880349; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.02.07 18:19:24.044173; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.02.07 18:19:24.067278; AzdkServerCommands; ""Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 sent
2023.02.07 18:19:24.158918; AzdkServerCommands; ""Изменение шаблона имени файла журнала [id=1], P0=azdk2333.test1, P1=7 answered
2023.02.07 18:19:24.175360; PDSServerCommands; ""Установить ориентацию (GCRS) [id=2], P0=None, P1=None, P2=None, P3=None sent
2023.02.07 18:19:24.264817; PDSServerCommands; ""Установить ориентацию (GCRS) [id=2], P0=None, P1=None, P2=None, P3=None, A0=Отсутствует параметр, Texec=2023-07-02 18:19:23.117000 answered
2023.02.07 18:19:24.283695; PDSServerCommands; ""Установить угловую скорость (GCRS) [id=3], P0=None, P1=None, P2=None sent
2023.02.07 18:19:24.377286; PDSServerCommands; ""Установить угловую скорость (GCRS) [id=3], P0=None, P1=None, P2=None, A0=Отсутствует параметр, Texec=2023-07-02 18:19:23.228000 answered
2023.02.07 18:19:24.423149; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=49 sent
2023.02.07 18:19:24.608207; AzdkServerCommands; request time: 0.1858250999939628
2023.02.07 18:19:24.624007; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1 sent
2023.02.07 18:19:24.729835; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=7, P1=1, P2=1, P3=1, A0=7, A1='' answered
2023.02.07 18:19:24.735255; AzdkServerCommands; request time: 0.12386719998903573
2023.02.07 18:19:24.748965; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=48 sent
2023.02.07 18:19:24.854743; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=48, A0=48, A1='' answered
2023.02.07 18:19:24.860243; AzdkServerCommands; request time: 0.1243366000126116
2023.02.07 18:19:24.872765; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=18 sent
2023.02.07 18:19:24.966050; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=18, A0=18, A1='00 00 01 00 00 00 01 00 00 00 01 00 a0 fd da 03 b6 00 e7 07' answered
2023.02.07 18:19:24.967077; AzdkServerCommands; request time: 0.10605000000214204
2023.02.07 18:19:24.982636; PDSServerCommands; socket was closed
2023.02.07 18:19:24.998277; AzdkServerCommands; socket was closed
2023.02.07 18:19:24.998277; Конец испытаний.
