2023.01.06 18:36:01.703846; Старт испытаний.
2023.01.06 18:36:02.035372; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.01.06 18:36:02.184887; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.01.06 18:36:02.346302; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.01.06 18:36:02.370553; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.01.06 18:36:02.479406; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.01.06 18:36:02.697752; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.01.06 18:36:02.727490; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.01.06 18:36:02.727490; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.01.06 18:36:02.813479; PDSServerCommands; angle [id=2], 2023-06-01 18:36:03.607000 answered
2023.01.06 18:36:02.813631; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.01.06 18:36:02.835954; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.01.06 18:36:02.898704; PDSServerCommands; n3 [id=3], 2023-06-01 18:36:03.693000 answered
2023.01.06 18:36:02.921217; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.01.06 18:36:02.923246; AzdkServerCommands; request time: 0.20098630000029516
2023.01.06 18:36:02.944814; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.01.06 18:36:03.091438; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.01.06 18:36:03.092435; AzdkServerCommands; request time: 0.1684808999998495
2023.01.06 18:36:03.116687; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.01.06 18:36:03.202941; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.01.06 18:36:03.207642; AzdkServerCommands; request time: 0.11505399999987276
2023.01.06 18:36:03.225919; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.01.06 18:36:03.449899; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.01.06 18:36:03.457062; AzdkServerCommands; request time: 0.24913399999968533
2023.01.06 18:36:03.473680; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.01.06 18:36:03.561420; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.01.06 18:36:03.562417; AzdkServerCommands; request time: 0.10516899999856832
2023.01.06 18:36:03.566749; PDSServerCommands; socket was closed
2023.01.06 18:36:03.581488; AzdkServerCommands; socket was closed
2023.01.06 18:36:03.582484; Конец испытаний.
