2023.31.05 15:40:52.2177082023.31.05 15:40:52.216711; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.31.05 15:40:52.3862572023.31.05 15:40:52.386257; AzdkServerCommands; SET_CONN_NAME [id=4], AzdkOdsTestApp sent
2023.31.05 15:40:52.5977622023.31.05 15:40:52.597762; AzdkServerCommands; SET_CONN_NAME [id=4] answered
2023.31.05 15:40:52.7264082023.31.05 15:40:52.726408; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.31.05 15:40:52.8700272023.31.05 15:40:52.870027; PDSServerCommands; SET_CONN_NAME [id=5], AzdkOdsTestApp sent
2023.31.05 15:40:53.0834532023.31.05 15:40:53.083453; PDSServerCommands; SET_CONN_NAME [id=5] answered
2023.31.05 15:40:53.2151022023.31.05 15:40:53.215102; AzdkServerCommands; n1 [id=1], azdk2309.test1, 7 sent
2023.31.05 15:40:53.2151022023.31.05 15:40:53.215102; PDSServerCommands; angle [id=2], {  0.000000,   0.000000,   0.000000} sent
2023.31.05 15:40:53.3193842023.31.05 15:40:53.319384; AzdkServerCommands; DEVICE_CMD [id=6], 49 sent
2023.31.05 15:40:53.3203812023.31.05 15:40:53.320381; PDSServerCommands; angle [id=2], 2023-05-31 15:40:53.996000 answered
2023.31.05 15:40:53.3213762023.31.05 15:40:53.320381; PDSServerCommands; n3 [id=3], { 0.500000,  0.500000,  0.500000,  0.500000} sent
2023.31.05 15:40:53.4485462023.31.05 15:40:53.447521; AzdkServerCommands; DEVICE_CMD [id=6], 49 answered
2023.31.05 15:40:53.4495432023.31.05 15:40:53.449543; AzdkServerCommands; request time: 0.23992980003822595
2023.31.05 15:40:53.4495432023.31.05 15:40:53.449543; AzdkCommand; Id=0, Code=49, b''
2023.31.05 15:40:53.4665012023.31.05 15:40:53.466501; AzdkServerCommands; DEVICE_CMD [id=7], 7, 1, 1, 1 sent
2023.31.05 15:40:53.5747222023.31.05 15:40:53.574722; AzdkServerCommands; DEVICE_CMD [id=7], 7 answered
2023.31.05 15:40:53.5807062023.31.05 15:40:53.580706; AzdkServerCommands; request time: 0.13079570000991225
2023.31.05 15:40:53.5807062023.31.05 15:40:53.580706; AzdkCommand; Id=1, Code=7 [1, 1, 1], b''
2023.31.05 15:40:53.5936712023.31.05 15:40:53.593671; AzdkServerCommands; DEVICE_CMD [id=8], 7, 0, 0, 0 sent
2023.31.05 15:40:53.8579942023.31.05 15:40:53.857994; AzdkServerCommands; DEVICE_CMD [id=8], 7 answered
2023.31.05 15:40:53.8659862023.31.05 15:40:53.865986; AzdkServerCommands; request time: 0.28486739995423704
2023.31.05 15:40:53.8659862023.31.05 15:40:53.865986; AzdkCommand; Id=2, Code=7 [0, 0, 0], b''
2023.31.05 15:40:53.8779472023.31.05 15:40:53.876973; AzdkServerCommands; DEVICE_CMD [id=9], 48 sent
2023.31.05 15:40:53.9831682023.31.05 15:40:53.982170; AzdkServerCommands; DEVICE_CMD [id=9], 48 answered
2023.31.05 15:40:53.9861602023.31.05 15:40:53.986160; AzdkServerCommands; request time: 0.11953409994021058
2023.31.05 15:40:53.9861602023.31.05 15:40:53.986160; AzdkCommand; Id=3, Code=48, b''
2023.31.05 15:40:54.0041402023.31.05 15:40:54.004140; AzdkServerCommands; DEVICE_CMD [id=10], 18 sent
2023.31.05 15:40:54.2837182023.31.05 15:40:54.283718; AzdkServerCommands; DEVICE_CMD [id=10], 18, 00 00 00 00 00 00 00 00 00 00 00 00 32 62 e6 04 93 00 e7 07 answered
2023.31.05 15:40:54.2887672023.31.05 15:40:54.288767; AzdkServerCommands; request time: 0.302216500043869
2023.31.05 15:40:54.2896152023.31.05 15:40:54.289076; AzdkCommand; Id=4, Code=18, answer=00 00 00 00 00 00 00 00 00 00 00 00 32 62 E6 04 93 00 E7 07
2023.31.05 15:40:54.3032712023.31.05 15:40:54.301848; PDSServerCommands; socket was closed
2023.31.05 15:40:54.3204332023.31.05 15:40:54.317426; AzdkServerCommands; socket was closed
