2023.19.07 16:42:34.463197; Старт испытаний.
2023.19.07 16:42:34.468703; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.19.07 16:42:34.583322; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 16:42:34.757755; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 16:42:34.781531; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.19.07 16:42:34.896970; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.19.07 16:42:35.091705; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.19.07 16:42:35.097480; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.19.07 16:42:35.186517; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.19.07 16:42:35.251891; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.19.07 16:42:35.340897; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-19 16:42:34.941000, Flags =  00000000 00001000 answered
2023.19.07 16:42:35.406385; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.19.07 16:42:35.497701; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-19 16:42:35.096000, Flags =  00000000 00001000 answered
2023.19.07 16:42:35.561167; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:35.667357; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, A0=3, A1='', Flags =  00000000 00000000 answered
2023.19.07 16:42:35.667357; AzdkServerCommands; request time: 0.11953310000535566
2023.19.07 16:42:35.686654; AzdkServerCommands; Отправка команды АЗДК-1 [id=28], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:36.125126; AzdkServerCommands; request time: 0.4552170999959344
2023.19.07 16:42:36.132865; AzdkServerCommands; Отправка команды АЗДК-1 [id=29], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:36.364728; AzdkServerCommands; request time: 0.23891610000282526
2023.19.07 16:42:36.378457; AzdkServerCommands; Отправка команды АЗДК-1 [id=30], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:36.481389; AzdkServerCommands; Отправка команды АЗДК-1 [id=30], P0=32, P1=0, P2=0, P3=0, P4=0, A0=32, A1='00 00', Flags =  00000000 00000000 answered
2023.19.07 16:42:36.481389; AzdkServerCommands; request time: 0.11673280000104569
2023.19.07 16:42:36.490357; AzdkServerCommands; Отправка команды АЗДК-1 [id=31], P0=6, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:36.592172; AzdkServerCommands; Отправка команды АЗДК-1 [id=31], P0=6, P1=0, P2=0, P3=0, A0=6, A1='', Flags =  00000000 00000000 answered
2023.19.07 16:42:36.599157; AzdkServerCommands; request time: 0.11496999999508262
2023.19.07 16:42:36.611556; AzdkServerCommands; Отправка команды АЗДК-1 [id=32], P0=7, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:36.844221; AzdkServerCommands; request time: 0.2447892999916803
2023.19.07 16:42:36.860455; AzdkServerCommands; Отправка команды АЗДК-1 [id=33], P0=8, P1=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:37.269523; AzdkServerCommands; request time: 0.423572100000456
2023.19.07 16:42:37.280459; AzdkServerCommands; Отправка команды АЗДК-1 [id=34], P0=9, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:37.694848; AzdkServerCommands; request time: 0.4235424999933457
2023.19.07 16:42:37.699735; AzdkServerCommands; Отправка команды АЗДК-1 [id=35], P0=10, P1=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:37.803145; AzdkServerCommands; Отправка команды АЗДК-1 [id=35], P0=10, P1=0, A0=10, A1='', Flags =  00000000 00000000 answered
2023.19.07 16:42:37.813112; AzdkServerCommands; request time: 0.11765280000690836
2023.19.07 16:42:37.824113; AzdkServerCommands; Отправка команды АЗДК-1 [id=36], P0=11, P1=0, P2=0, P3=0, P4=0, P5=0, P6=0, P7=0, P8=0, P9=0, P10=0, P11=0, P12=0, P13=0, P14=0, P15=0, P16=0, Flags =  00000000 00000000 sent
2023.19.07 16:42:37.938407; AzdkServerCommands; request time: 0.12494209999567829
