2023.17.07 19:43:36.683160; Старт испытаний.
2023.17.07 19:43:36.688146; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 19:43:36.787092; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.17.07 19:43:36.959501; AzdkServerCommands; Поименовать соединение [id=25], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.17.07 19:43:36.979448; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 19:43:37.095784; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.17.07 19:43:37.288487; PDSServerCommands; Поименовать соединение [id=26], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.17.07 19:43:37.297459; AzdkServerCommands; n1 [id=22], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.17.07 19:43:37.451864; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.17.07 19:43:37.540627; PDSServerCommands; angle [id=23], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-17 19:43:38.525000, Flags =  00000000 00001000 answered
2023.17.07 19:43:37.606451; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.17.07 19:43:37.695214; PDSServerCommands; n3 [id=24], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-17 19:43:38.680000, Flags =  00000000 00001000 answered
2023.17.07 19:43:37.760642; AzdkServerCommands; Отправка команды АЗДК-1 [id=27], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.17.07 19:43:37.964121; AzdkServerCommands; request time: 0.21699110005283728
2023.17.07 19:43:37.978118; AzdkServerCommands; Отправка команды АЗДК-1 [id=28], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.17.07 19:43:38.095251; AzdkServerCommands; request time: 0.13059590000193566
2023.17.07 19:43:38.116191; AzdkServerCommands; Отправка команды АЗДК-1 [id=29], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.17.07 19:43:38.220338; AzdkServerCommands; Отправка команды АЗДК-1 [id=29], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
