2023.18.07 20:02:36.401267; Старт испытаний.
2023.18.07 20:02:36.405837; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.18.07 20:02:36.524591; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 20:02:36.696631; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 20:02:36.716741; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.18.07 20:02:36.837108; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00000000 sent
2023.18.07 20:02:37.049270; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp, Flags =  00000000 00001000 answered
2023.18.07 20:02:37.085576; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 sent
2023.18.07 20:02:37.178898; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7, Flags =  00000000 00000000 answered
2023.18.07 20:02:37.241055; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Flags =  00000000 00000000 sent
2023.18.07 20:02:37.330958; PDSServerCommands; angle [id=2], P0={  0.000000,   0.000000,   0.000000}, Texec=2023-07-18 20:02:37.674000, Flags =  00000000 00001000 answered
2023.18.07 20:02:37.383804; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Flags =  00000000 00000000 sent
2023.18.07 20:02:37.473024; PDSServerCommands; n3 [id=3], P0={ 0.500000,  0.500000,  0.500000,  0.500000}, Texec=2023-07-18 20:02:37.816000, Flags =  00000000 00001000 answered
2023.18.07 20:02:37.536956; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=3, P1=0, P2=0, P3=0, Flags =  00000000 00000000 sent
2023.18.07 20:02:37.668061; AzdkServerCommands; request time: 0.13672930000007
2023.18.07 20:02:37.675049; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=4, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 20:02:37.901526; AzdkServerCommands; request time: 0.23310219999984838
2023.18.07 20:02:37.922335; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, Flags =  00000000 00000000 sent
2023.18.07 20:02:38.028992; AzdkServerCommands; Отправка команды АЗДК-1 [id=8], P0=5, P1=0, P2=0, A0=5, A1='', Flags =  00000000 00000000 answered
2023.18.07 20:02:38.028992; AzdkServerCommands; request time: 0.12613820000001397
2023.18.07 20:02:38.035981; AzdkServerCommands; Отправка команды АЗДК-1 [id=9], P0=32, P1=0, P2=0, P3=0, P4=0, Flags =  00000000 00000000 sent
2023.18.07 20:02:38.148078; AzdkServerCommands; request time: 0.11637630000018362
